"TIME","CH2","CH3","CH4"
-1.7180e-02,-0.164,0.0008,0.9
-1.7176e-02,-0.156,0.0008,0.9
-1.7172e-02,-0.172,0.001,0.9
-1.7168e-02,-0.16,0.0016,0.84
-1.7164e-02,-0.16,0.0012,0.86
-1.7160e-02,-0.16,0.0008,0.82
-1.7156e-02,-0.156,0.0006,0.9
-1.7152e-02,-0.164,0.0012,0.88
-1.7148e-02,-0.172,0.0002,0.88
-1.7144e-02,-0.156,-2.84217e-18,0.84
-1.7140e-02,-0.16,0.0004,0.92
-1.7136e-02,-0.156,0.0008,0.86
-1.7132e-02,-0.152,0.001,0.86
-1.7128e-02,-0.164,0.0004,0.84
-1.7124e-02,-0.164,0.0016,0.86
-1.7120e-02,-0.168,0.0004,0.84
-1.7116e-02,-0.168,0.0006,0.82
-1.7112e-02,-0.164,0.0008,0.92
-1.7108e-02,-0.172,0.0008,0.94
-1.7104e-02,-0.164,0.0008,0.86
-1.7100e-02,-0.168,0.0014,0.9
-1.7096e-02,-0.16,0.0008,0.9
-1.7092e-02,-0.172,0.0006,0.88
-1.7088e-02,-0.16,0.0004,0.9
-1.7084e-02,-0.16,0.0004,0.86
-1.7080e-02,-0.16,0.0012,0.9
-1.7076e-02,-0.164,0.001,0.86
-1.7072e-02,-0.164,0.0006,0.84
-1.7068e-02,-0.16,0.0004,0.84
-1.7064e-02,-0.164,0.0012,0.92
-1.7060e-02,-0.172,0.0008,0.82
-1.7056e-02,-0.164,0.0006,0.78
-1.7052e-02,-0.16,0.0012,0.88
-1.7048e-02,-0.176,0.0004,0.9
-1.7044e-02,-0.168,0.001,0.88
-1.7040e-02,-0.176,0.0008,0.88
-1.7036e-02,-0.168,0.0004,0.86
-1.7032e-02,-0.164,0.0018,0.9
-1.7028e-02,-0.164,0.0004,0.92
-1.7024e-02,-0.168,0.0016,0.9
-1.7020e-02,-0.168,0.0022,0.9
-1.7016e-02,-0.156,0.0008,0.92
-1.7012e-02,-0.168,0.0006,0.88
-1.7008e-02,-0.16,0.0004,0.88
-1.7004e-02,-0.168,0.0006,0.86
-1.7000e-02,-0.168,0.0008,0.88
-1.6996e-02,-0.164,0.0008,0.84
-1.6992e-02,-0.168,0.0004,0.9
-1.6988e-02,-0.172,0.0006,0.88
-1.6984e-02,-0.164,0.0006,0.86
-1.6980e-02,-0.168,0.0008,0.84
-1.6976e-02,-0.168,0.001,0.86
-1.6972e-02,-0.168,0.0006,0.88
-1.6968e-02,-0.16,0.0004,0.92
-1.6964e-02,-0.168,0.0004,0.92
-1.6960e-02,-0.18,0.001,0.88
-1.6956e-02,-0.168,-2.84217e-18,0.84
-1.6952e-02,-0.16,0.0008,0.84
-1.6948e-02,-0.168,0.0008,0.88
-1.6944e-02,-0.172,0.0004,0.88
-1.6940e-02,-0.168,0.0006,0.86
-1.6936e-02,-0.184,0.0006,0.9
-1.6932e-02,-0.168,0.0006,0.94
-1.6928e-02,-0.172,0.0006,0.82
-1.6924e-02,-0.168,0.0002,0.84
-1.6920e-02,-0.18,0.0006,0.86
-1.6916e-02,-0.176,0.0008,0.8
-1.6912e-02,-0.18,0.0002,0.84
-1.6908e-02,-0.172,0.001,0.9
-1.6904e-02,-0.168,0.0008,0.82
-1.6900e-02,-0.168,0.0006,0.86
-1.6896e-02,-0.172,0.0012,0.86
-1.6892e-02,-0.168,0.001,0.92
-1.6888e-02,-0.168,0.0012,0.88
-1.6884e-02,-0.176,0.0008,0.88
-1.6880e-02,-0.172,0.0012,0.86
-1.6876e-02,-0.164,0.0004,0.78
-1.6872e-02,-0.164,0.0006,0.9
-1.6868e-02,-0.176,0.0008,0.9
-1.6864e-02,-0.172,-2.84217e-18,0.9
-1.6860e-02,-0.168,0.001,0.84
-1.6856e-02,-0.168,0.001,0.9
-1.6852e-02,-0.168,0.0008,0.9
-1.6848e-02,-0.168,0.0008,0.88
-1.6844e-02,-0.164,0.0012,0.88
-1.6840e-02,-0.168,0.0008,0.84
-1.6836e-02,-0.176,0.0004,0.82
-1.6832e-02,-0.168,0.0008,0.96
-1.6828e-02,-0.18,0.0012,0.86
-1.6824e-02,-0.172,0.0004,0.86
-1.6820e-02,-0.176,0.0006,0.78
-1.6816e-02,-0.18,0.0008,0.9
-1.6812e-02,-0.172,0.0014,0.88
-1.6808e-02,-0.172,0.001,0.88
-1.6804e-02,-0.172,0.0008,0.84
-1.6800e-02,-0.168,0.0002,0.88
-1.6796e-02,-0.176,0.0002,0.86
-1.6792e-02,-0.164,0.0008,0.84
-1.6788e-02,-0.172,0.0006,0.86
-1.6784e-02,-0.172,0.0006,0.9
-1.6780e-02,-0.176,0.0012,0.82
-1.6776e-02,-0.176,0.0008,0.9
-1.6772e-02,-0.172,0.0008,0.84
-1.6768e-02,-0.164,0.0012,0.92
-1.6764e-02,-0.176,0.0004,0.84
-1.6760e-02,-0.164,0.0008,0.86
-1.6756e-02,-0.18,0.0016,1
-1.6752e-02,-0.168,0.0016,0.88
-1.6748e-02,-0.168,0.0006,0.86
-1.6744e-02,-0.172,0.0012,0.9
-1.6740e-02,-0.172,0.0014,0.9
-1.6736e-02,-0.168,-2.84217e-18,0.82
-1.6732e-02,-0.172,0.0002,0.88
-1.6728e-02,-0.176,0.0008,0.8
-1.6724e-02,-0.168,0.0004,0.86
-1.6720e-02,-0.176,0.0008,0.88
-1.6716e-02,-0.168,0.0008,0.84
-1.6712e-02,-0.168,0.0008,0.9
-1.6708e-02,-0.172,0.0008,0.88
-1.6704e-02,-0.172,0.0012,0.92
-1.6700e-02,-0.168,0.0006,0.88
-1.6696e-02,-0.172,0.0006,0.9
-1.6692e-02,-0.164,0.0006,0.9
-1.6688e-02,-0.168,0.0008,0.86
-1.6684e-02,-0.18,0.0008,0.9
-1.6680e-02,-0.164,0.0012,0.84
-1.6676e-02,-0.172,-0.0002,0.86
-1.6672e-02,-0.176,0.001,0.9
-1.6668e-02,-0.168,0.001,0.88
-1.6664e-02,-0.18,0.0018,0.82
-1.6660e-02,-0.176,0.0004,0.88
-1.6656e-02,-0.176,0.0004,0.84
-1.6652e-02,-0.176,0.0008,0.88
-1.6648e-02,-0.172,0.0006,0.86
-1.6644e-02,-0.172,-2.84217e-18,0.92
-1.6640e-02,-0.164,0.0004,0.84
-1.6636e-02,-0.172,0.0006,0.88
-1.6632e-02,-0.168,0.0004,0.86
-1.6628e-02,-0.184,0.0004,0.82
-1.6624e-02,-0.176,0.0012,0.92
-1.6620e-02,-0.172,0.0008,0.88
-1.6616e-02,-0.18,0.0008,0.88
-1.6612e-02,-0.176,0.0008,0.84
-1.6608e-02,-0.18,0.0006,0.9
-1.6604e-02,-0.176,0.0016,0.8
-1.6600e-02,-0.172,0.0008,0.92
-1.6596e-02,-0.172,0.0012,0.84
-1.6592e-02,-0.176,0.0006,0.86
-1.6588e-02,-0.172,0.0012,0.84
-1.6584e-02,-0.176,0.0012,0.84
-1.6580e-02,-0.172,0.0008,0.84
-1.6576e-02,-0.176,0.0012,0.9
-1.6572e-02,-0.176,0.0004,0.9
-1.6568e-02,-0.168,0.0014,0.84
-1.6564e-02,-0.188,0.0004,0.9
-1.6560e-02,-0.184,0.0006,0.88
-1.6556e-02,-0.18,-2.84217e-18,0.88
-1.6552e-02,-0.184,0.0008,0.9
-1.6548e-02,-0.18,0.0006,0.86
-1.6544e-02,-0.176,0.0002,0.82
-1.6540e-02,-0.176,0.001,0.9
-1.6536e-02,-0.172,0.0016,0.9
-1.6532e-02,-0.176,0.0004,0.86
-1.6528e-02,-0.168,0.0014,0.82
-1.6524e-02,-0.18,0.0012,0.84
-1.6520e-02,-0.176,0.0004,0.88
-1.6516e-02,-0.188,0.0008,0.9
-1.6512e-02,-0.176,0.0008,0.82
-1.6508e-02,-0.172,0.0006,0.84
-1.6504e-02,-0.188,0.0008,0.86
-1.6500e-02,-0.18,0.001,0.92
-1.6496e-02,-0.18,0.0008,0.88
-1.6492e-02,-0.172,0.0018,0.88
-1.6488e-02,-0.176,0.0014,0.88
-1.6484e-02,-0.176,0.0012,0.86
-1.6480e-02,-0.168,0.0006,0.9
-1.6476e-02,-0.18,0.0014,0.88
-1.6472e-02,-0.176,0.0012,0.88
-1.6468e-02,-0.184,0.0008,0.86
-1.6464e-02,-0.184,0.0006,0.86
-1.6460e-02,-0.168,0.001,0.86
-1.6456e-02,-0.176,-2.84217e-18,0.88
-1.6452e-02,-0.176,0.0008,0.84
-1.6448e-02,-0.176,0.0012,0.88
-1.6444e-02,-0.184,0.0008,0.86
-1.6440e-02,-0.18,0.0016,0.88
-1.6436e-02,-0.168,0.0016,0.92
-1.6432e-02,-0.184,0.0006,0.82
-1.6428e-02,-0.18,0.0006,0.82
-1.6424e-02,-0.18,0.0008,0.84
-1.6420e-02,-0.184,0.0012,0.86
-1.6416e-02,-0.176,0.0004,0.86
-1.6412e-02,-0.172,0.0014,0.88
-1.6408e-02,-0.18,0.0014,0.84
-1.6404e-02,-0.188,0.001,0.86
-1.6400e-02,-0.172,-2.84217e-18,0.86
-1.6396e-02,-0.184,-2.84217e-18,0.9
-1.6392e-02,-0.18,0.0008,0.86
-1.6388e-02,-0.18,0.0004,0.9
-1.6384e-02,-0.18,0.0008,0.88
-1.6380e-02,-0.176,0.0008,0.9
-1.6376e-02,-0.176,0.0006,0.88
-1.6372e-02,-0.18,0.0004,0.8
-1.6368e-02,-0.184,0.0004,0.76
-1.6364e-02,-0.18,0.001,0.86
-1.6360e-02,-0.176,0.0012,0.88
-1.6356e-02,-0.18,0.001,0.86
-1.6352e-02,-0.172,0.0006,0.86
-1.6348e-02,-0.188,0.0008,0.94
-1.6344e-02,-0.184,0.001,0.88
-1.6340e-02,-0.176,0.0008,0.84
-1.6336e-02,-0.172,-2.84217e-18,0.88
-1.6332e-02,-0.176,0.0012,0.84
-1.6328e-02,-0.192,-2.84217e-18,0.88
-1.6324e-02,-0.18,0.0012,0.86
-1.6320e-02,-0.184,0.0014,0.84
-1.6316e-02,-0.18,0.0014,0.88
-1.6312e-02,-0.18,0.0006,0.84
-1.6308e-02,-0.176,0.001,0.84
-1.6304e-02,-0.188,0.0012,0.86
-1.6300e-02,-0.184,0.0014,0.84
-1.6296e-02,-0.188,0.0004,0.88
-1.6292e-02,-0.18,0.0004,0.86
-1.6288e-02,-0.176,0.0016,0.84
-1.6284e-02,-0.172,0.0008,0.88
-1.6280e-02,-0.188,0.0006,0.9
-1.6276e-02,-0.176,-2.84217e-18,0.84
-1.6272e-02,-0.18,0.0002,0.84
-1.6268e-02,-0.18,0.0006,0.84
-1.6264e-02,-0.18,0.0008,0.84
-1.6260e-02,-0.184,0.0008,0.8
-1.6256e-02,-0.184,0.001,0.84
-1.6252e-02,-0.184,0.0016,0.88
-1.6248e-02,-0.18,0.0008,0.88
-1.6244e-02,-0.188,0.0008,0.88
-1.6240e-02,-0.18,0.0008,0.86
-1.6236e-02,-0.184,0.001,0.86
-1.6232e-02,-0.18,0.0008,0.86
-1.6228e-02,-0.176,0.0006,0.86
-1.6224e-02,-0.188,0.0008,0.9
-1.6220e-02,-0.188,0.0006,0.88
-1.6216e-02,-0.188,0.0008,0.86
-1.6212e-02,-0.188,0.0008,0.88
-1.6208e-02,-0.184,0.0008,0.86
-1.6204e-02,-0.188,0.0008,0.82
-1.6200e-02,-0.192,0.0012,0.86
-1.6196e-02,-0.188,0.0006,0.82
-1.6192e-02,-0.18,0.0012,0.82
-1.6188e-02,-0.184,0.0016,0.84
-1.6184e-02,-0.192,0.0012,0.92
-1.6180e-02,-0.188,0.0008,0.8
-1.6176e-02,-0.18,0.0012,0.88
-1.6172e-02,-0.188,0.0014,0.9
-1.6168e-02,-0.196,0.0004,0.84
-1.6164e-02,-0.18,0.0006,0.86
-1.6160e-02,-0.184,0.0008,0.84
-1.6156e-02,-0.18,0.0004,0.9
-1.6152e-02,-0.184,0.0002,0.84
-1.6148e-02,-0.184,0.0006,0.88
-1.6144e-02,-0.184,0.0014,0.88
-1.6140e-02,-0.18,0.001,0.82
-1.6136e-02,-0.184,0.0006,0.82
-1.6132e-02,-0.18,0.0006,0.88
-1.6128e-02,-0.192,0.0012,0.88
-1.6124e-02,-0.188,0.0014,0.94
-1.6120e-02,-0.188,0.0006,0.88
-1.6116e-02,-0.192,0.0004,0.92
-1.6112e-02,-0.184,0.0008,0.84
-1.6108e-02,-0.192,0.0002,0.9
-1.6104e-02,-0.188,0.001,0.86
-1.6100e-02,-0.192,0.0006,0.8
-1.6096e-02,-0.18,0.0012,0.82
-1.6092e-02,-0.188,0.0012,0.84
-1.6088e-02,-0.184,0.0016,0.88
-1.6084e-02,-0.18,0.0012,0.92
-1.6080e-02,-0.184,0.0014,0.86
-1.6076e-02,-0.18,0.0008,0.88
-1.6072e-02,-0.188,0.0012,0.9
-1.6068e-02,-0.188,0.0014,0.94
-1.6064e-02,-0.196,0.0004,0.82
-1.6060e-02,-0.18,0.0004,0.9
-1.6056e-02,-0.188,0.0008,0.9
-1.6052e-02,-0.188,0.0008,0.88
-1.6048e-02,-0.18,0.001,0.86
-1.6044e-02,-0.18,0.0014,0.86
-1.6040e-02,-0.18,0.0012,0.88
-1.6036e-02,-0.184,0.0008,0.88
-1.6032e-02,-0.184,0.0006,0.92
-1.6028e-02,-0.192,0.0008,0.86
-1.6024e-02,-0.192,0.0008,0.9
-1.6020e-02,-0.184,0.001,0.9
-1.6016e-02,-0.188,0.001,0.84
-1.6012e-02,-0.2,0.0014,0.86
-1.6008e-02,-0.184,0.0008,0.84
-1.6004e-02,-0.184,0.0004,0.84
-1.6000e-02,-0.192,0.0004,0.9
-1.5996e-02,-0.188,0.0012,0.84
-1.5992e-02,-0.184,0.0004,0.88
-1.5988e-02,-0.188,0.0006,0.92
-1.5984e-02,-0.188,0.0006,0.88
-1.5980e-02,-0.188,0.0006,0.84
-1.5976e-02,-0.192,0.001,0.9
-1.5972e-02,-0.184,0.0012,0.8
-1.5968e-02,-0.188,0.0004,0.88
-1.5964e-02,-0.192,0.001,0.9
-1.5960e-02,-0.2,0.001,0.92
-1.5956e-02,-0.196,0.0012,0.82
-1.5952e-02,-0.18,0.0004,0.9
-1.5948e-02,-0.188,0.0014,0.84
-1.5944e-02,-0.192,0.0008,0.96
-1.5940e-02,-0.188,0.001,0.82
-1.5936e-02,-0.184,0.0014,0.92
-1.5932e-02,-0.196,0.0006,0.86
-1.5928e-02,-0.188,0.0004,0.9
-1.5924e-02,-0.188,0.0008,0.84
-1.5920e-02,-0.188,0.0014,0.88
-1.5916e-02,-0.196,0.0012,0.84
-1.5912e-02,-0.184,0.0006,0.8
-1.5908e-02,-0.196,0.0006,0.9
-1.5904e-02,-0.192,-2.84217e-18,0.82
-1.5900e-02,-0.184,0.0006,0.86
-1.5896e-02,-0.188,0.0012,0.84
-1.5892e-02,-0.184,0.0012,0.84
-1.5888e-02,-0.192,0.002,0.9
-1.5884e-02,-0.192,0.0006,0.9
-1.5880e-02,-0.184,0.0006,0.86
-1.5876e-02,-0.188,0.001,0.82
-1.5872e-02,-0.188,0.0008,0.86
-1.5868e-02,-0.188,0.0006,0.86
-1.5864e-02,-0.188,0.0004,0.84
-1.5860e-02,-0.188,0.0012,0.86
-1.5856e-02,-0.188,0.0008,0.88
-1.5852e-02,-0.188,0.0008,0.96
-1.5848e-02,-0.192,0.0004,0.9
-1.5844e-02,-0.188,0.0008,0.88
-1.5840e-02,-0.196,0.0012,0.88
-1.5836e-02,-0.188,0.0012,0.9
-1.5832e-02,-0.196,0.0008,0.9
-1.5828e-02,-0.192,0.0008,0.84
-1.5824e-02,-0.2,0.001,0.86
-1.5820e-02,-0.196,0.0008,0.9
-1.5816e-02,-0.184,0.0002,0.86
-1.5812e-02,-0.188,0.0004,0.86
-1.5808e-02,-0.184,0.0004,0.84
-1.5804e-02,-0.184,0.0006,0.84
-1.5800e-02,-0.196,0.0006,0.84
-1.5796e-02,-0.192,0.002,0.94
-1.5792e-02,-0.184,0.0008,0.9
-1.5788e-02,-0.188,0.0004,0.8
-1.5784e-02,-0.184,0.0008,0.86
-1.5780e-02,-0.188,0.0006,0.88
-1.5776e-02,-0.184,0.001,0.84
-1.5772e-02,-0.196,0.0006,0.84
-1.5768e-02,-0.188,0.0004,0.82
-1.5764e-02,-0.204,0.001,0.84
-1.5760e-02,-0.192,0.0018,0.88
-1.5756e-02,-0.196,0.0008,0.94
-1.5752e-02,-0.184,-0.0002,0.86
-1.5748e-02,-0.192,0.0004,0.84
-1.5744e-02,-0.184,0.0012,0.86
-1.5740e-02,-0.192,0.0012,0.88
-1.5736e-02,-0.196,0.001,0.84
-1.5732e-02,-0.208,0.0018,0.9
-1.5728e-02,-0.188,0.0004,0.84
-1.5724e-02,-0.196,0.0008,0.88
-1.5720e-02,-0.192,0.0014,0.88
-1.5716e-02,-0.188,0.0008,0.88
-1.5712e-02,-0.188,0.001,0.82
-1.5708e-02,-0.192,0.0018,0.92
-1.5704e-02,-0.196,0.001,0.92
-1.5700e-02,-0.196,0.0006,0.9
-1.5696e-02,-0.2,0.0004,0.9
-1.5692e-02,-0.196,0.0004,0.84
-1.5688e-02,-0.2,0.0002,0.84
-1.5684e-02,-0.188,0.0004,0.8
-1.5680e-02,-0.2,0.0008,0.86
-1.5676e-02,-0.192,0.0006,0.84
-1.5672e-02,-0.192,0.0012,0.92
-1.5668e-02,-0.2,0.001,0.84
-1.5664e-02,-0.188,0.0014,0.84
-1.5660e-02,-0.192,0.0014,0.88
-1.5656e-02,-0.188,0.0016,0.92
-1.5652e-02,-0.188,0.0012,0.84
-1.5648e-02,-0.2,0.0008,0.92
-1.5644e-02,-0.196,0.001,0.88
-1.5640e-02,-0.196,0.0004,0.92
-1.5636e-02,-0.184,0.0008,0.86
-1.5632e-02,-0.184,0.0004,0.84
-1.5628e-02,-0.196,0.0008,0.86
-1.5624e-02,-0.18,0.0008,0.94
-1.5620e-02,-0.196,0.0016,0.84
-1.5616e-02,-0.188,0.0006,0.86
-1.5612e-02,-0.192,0.001,0.82
-1.5608e-02,-0.196,0.0008,0.88
-1.5604e-02,-0.188,0.0016,0.86
-1.5600e-02,-0.192,0.0016,0.8
-1.5596e-02,-0.196,0.0004,0.88
-1.5592e-02,-0.188,0.0006,0.88
-1.5588e-02,-0.192,0.0008,0.86
-1.5584e-02,-0.196,0.0006,0.86
-1.5580e-02,-0.188,0.0008,0.8
-1.5576e-02,-0.2,0.0012,0.88
-1.5572e-02,-0.192,0.0008,0.9
-1.5568e-02,-0.204,0.0012,0.84
-1.5564e-02,-0.204,-2.84217e-18,0.88
-1.5560e-02,-0.192,0.0004,0.92
-1.5556e-02,-0.2,0.001,0.88
-1.5552e-02,-0.18,0.0012,0.82
-1.5548e-02,-0.196,0.0006,0.86
-1.5544e-02,-0.188,0.0008,0.86
-1.5540e-02,-0.204,0.0012,0.88
-1.5536e-02,-0.192,0.0004,0.88
-1.5532e-02,-0.196,0.0006,0.82
-1.5528e-02,-0.192,0.0006,0.9
-1.5524e-02,-0.192,0.0008,0.9
-1.5520e-02,-0.192,0.0006,0.88
-1.5516e-02,-0.196,0.0006,0.84
-1.5512e-02,-0.192,0.0014,0.84
-1.5508e-02,-0.192,0.0014,0.88
-1.5504e-02,-0.192,0.0002,0.86
-1.5500e-02,-0.192,0.0006,0.92
-1.5496e-02,-0.2,-0.0002,0.86
-1.5492e-02,-0.2,0.0012,0.9
-1.5488e-02,-0.204,-2.84217e-18,0.86
-1.5484e-02,-0.192,0.0012,0.88
-1.5480e-02,-0.2,0.0012,0.84
-1.5476e-02,-0.184,0.0008,0.9
-1.5472e-02,-0.192,0.0008,0.88
-1.5468e-02,-0.196,0.0004,0.86
-1.5464e-02,-0.196,0.0008,0.84
-1.5460e-02,-0.196,0.001,0.88
-1.5456e-02,-0.2,0.0014,0.92
-1.5452e-02,-0.196,0.0006,0.86
-1.5448e-02,-0.196,0.001,0.92
-1.5444e-02,-0.196,0.0006,0.82
-1.5440e-02,-0.196,0.0004,0.86
-1.5436e-02,-0.204,0.0006,0.86
-1.5432e-02,-0.2,0.0008,0.9
-1.5428e-02,-0.196,0.0012,0.88
-1.5424e-02,-0.2,0.0014,0.9
-1.5420e-02,-0.2,0.0014,0.86
-1.5416e-02,-0.204,0.0012,0.84
-1.5412e-02,-0.196,0.0008,0.82
-1.5408e-02,-0.2,0.0006,0.88
-1.5404e-02,-0.196,0.0008,0.86
-1.5400e-02,-0.192,0.0008,0.88
-1.5396e-02,-0.204,0.0004,0.84
-1.5392e-02,-0.196,0.0008,0.88
-1.5388e-02,-0.2,0.0018,0.88
-1.5384e-02,-0.208,0.0014,0.84
-1.5380e-02,-0.192,0.0016,0.88
-1.5376e-02,-0.2,0.0012,0.86
-1.5372e-02,-0.2,0.0004,0.88
-1.5368e-02,-0.196,0.0004,0.88
-1.5364e-02,-0.2,0.0016,0.88
-1.5360e-02,-0.192,0.0006,0.86
-1.5356e-02,-0.2,-0.0002,0.8
-1.5352e-02,-0.208,0.001,0.92
-1.5348e-02,-0.2,0.0008,0.82
-1.5344e-02,-0.192,0.0008,0.92
-1.5340e-02,-0.2,0.0012,0.84
-1.5336e-02,-0.2,0.0008,0.92
-1.5332e-02,-0.208,0.0006,0.9
-1.5328e-02,-0.208,0.002,0.88
-1.5324e-02,-0.196,0.0016,0.9
-1.5320e-02,-0.2,0.0016,0.82
-1.5316e-02,-0.2,0.0008,0.86
-1.5312e-02,-0.196,0.0008,0.88
-1.5308e-02,-0.196,0.0004,0.84
-1.5304e-02,-0.196,0.0006,0.9
-1.5300e-02,-0.2,0.0006,0.9
-1.5296e-02,-0.2,0.0006,0.84
-1.5292e-02,-0.188,-0.0002,0.86
-1.5288e-02,-0.192,0.0006,0.9
-1.5284e-02,-0.2,0.0006,0.86
-1.5280e-02,-0.196,0.0006,0.82
-1.5276e-02,-0.2,0.001,0.92
-1.5272e-02,-0.2,0.0002,0.9
-1.5268e-02,-0.2,0.0016,0.86
-1.5264e-02,-0.204,0.001,0.8
-1.5260e-02,-0.204,0.002,0.94
-1.5256e-02,-0.208,0.0012,0.84
-1.5252e-02,-0.204,0.0006,0.88
-1.5248e-02,-0.192,0.0002,0.94
-1.5244e-02,-0.192,-2.84217e-18,0.82
-1.5240e-02,-0.208,0.0002,0.84
-1.5236e-02,-0.2,-0.0002,0.8
-1.5232e-02,-0.208,0.0002,0.86
-1.5228e-02,-0.196,0.0006,0.82
-1.5224e-02,-0.2,0.0014,0.88
-1.5220e-02,-0.196,0.0006,0.86
-1.5216e-02,-0.204,0.0006,0.86
-1.5212e-02,-0.2,0.0008,0.88
-1.5208e-02,-0.2,0.0012,0.86
-1.5204e-02,-0.196,0.0012,0.78
-1.5200e-02,-0.204,0.0008,0.86
-1.5196e-02,-0.2,0.0012,0.88
-1.5192e-02,-0.2,0.0012,0.84
-1.5188e-02,-0.204,0.0008,0.82
-1.5184e-02,-0.204,0.0004,0.88
-1.5180e-02,-0.204,0.0008,0.86
-1.5176e-02,-0.2,-2.84217e-18,0.88
-1.5172e-02,-0.2,0.0006,0.84
-1.5168e-02,-0.204,0.0008,0.86
-1.5164e-02,-0.196,0.0004,0.86
-1.5160e-02,-0.2,0.001,0.86
-1.5156e-02,-0.2,0.0004,0.86
-1.5152e-02,-0.2,-2.84217e-18,0.84
-1.5148e-02,-0.204,-2.84217e-18,0.84
-1.5144e-02,-0.208,-2.84217e-18,0.88
-1.5140e-02,-0.212,0.0002,0.88
-1.5136e-02,-0.204,0.0012,0.9
-1.5132e-02,-0.208,0.0008,0.8
-1.5128e-02,-0.208,0.0012,0.84
-1.5124e-02,-0.212,0.0014,0.84
-1.5120e-02,-0.2,0.0008,0.86
-1.5116e-02,-0.2,0.0004,0.88
-1.5112e-02,-0.204,0.0008,0.88
-1.5108e-02,-0.2,-0.0002,0.84
-1.5104e-02,-0.196,0.0006,0.82
-1.5100e-02,-0.208,0.0006,0.86
-1.5096e-02,-0.196,0.0008,0.92
-1.5092e-02,-0.208,0.0012,0.92
-1.5088e-02,-0.204,0.001,0.86
-1.5084e-02,-0.192,0.0006,0.84
-1.5080e-02,-0.196,0.0008,0.82
-1.5076e-02,-0.2,0.001,0.82
-1.5072e-02,-0.204,0.0014,0.88
-1.5068e-02,-0.208,0.0004,0.88
-1.5064e-02,-0.196,0.0002,0.84
-1.5060e-02,-0.204,0.0008,0.9
-1.5056e-02,-0.204,0.0012,0.88
-1.5052e-02,-0.212,0.0006,0.88
-1.5048e-02,-0.192,0.001,0.9
-1.5044e-02,-0.196,0.0004,0.92
-1.5040e-02,-0.208,0.0014,0.88
-1.5036e-02,-0.208,0.0008,0.94
-1.5032e-02,-0.204,0.0008,0.84
-1.5028e-02,-0.204,0.0012,0.9
-1.5024e-02,-0.208,0.0006,0.84
-1.5020e-02,-0.2,0.0006,0.82
-1.5016e-02,-0.204,-2.84217e-18,0.84
-1.5012e-02,-0.204,-0.0002,0.84
-1.5008e-02,-0.204,-2.84217e-18,0.8
-1.5004e-02,-0.204,0.0006,0.82
-1.5000e-02,-0.208,-2.84217e-18,0.88
-1.4996e-02,-0.196,0.0008,0.88
-1.4992e-02,-0.212,-2.84217e-18,0.9
-1.4988e-02,-0.204,0.0008,0.94
-1.4984e-02,-0.22,0.0014,0.84
-1.4980e-02,-0.2,0.0004,0.86
-1.4976e-02,-0.212,0.0008,0.84
-1.4972e-02,-0.196,-2.84217e-18,0.88
-1.4968e-02,-0.204,0.0012,0.84
-1.4964e-02,-0.212,0.0016,0.88
-1.4960e-02,-0.212,0.0006,0.88
-1.4956e-02,-0.22,0.0008,0.9
-1.4952e-02,-0.212,0.0016,0.86
-1.4948e-02,-0.2,0.0012,0.88
-1.4944e-02,-0.2,0.0006,0.86
-1.4940e-02,-0.208,0.0008,0.9
-1.4936e-02,-0.204,0.001,0.84
-1.4932e-02,-0.212,0.0008,0.92
-1.4928e-02,-0.208,0.0008,0.9
-1.4924e-02,-0.204,0.0016,0.92
-1.4920e-02,-0.204,0.0008,0.86
-1.4916e-02,-0.208,0.001,0.82
-1.4912e-02,-0.192,0.001,0.82
-1.4908e-02,-0.204,0.0008,0.86
-1.4904e-02,-0.208,0.0012,0.9
-1.4900e-02,-0.208,0.0004,0.84
-1.4896e-02,-0.2,0.0006,0.86
-1.4892e-02,-0.208,0.001,0.88
-1.4888e-02,-0.204,0.001,0.88
-1.4884e-02,-0.208,0.0004,0.94
-1.4880e-02,-0.204,0.0006,0.9
-1.4876e-02,-0.208,0.0006,0.8
-1.4872e-02,-0.204,0.0012,0.82
-1.4868e-02,-0.196,0.0008,0.8
-1.4864e-02,-0.204,0.0002,0.8
-1.4860e-02,-0.2,-2.84217e-18,0.86
-1.4856e-02,-0.208,0.0008,0.82
-1.4852e-02,-0.208,0.0008,0.88
-1.4848e-02,-0.212,0.0008,0.84
-1.4844e-02,-0.212,0.0006,0.82
-1.4840e-02,-0.204,0.0008,0.88
-1.4836e-02,-0.204,0.0012,0.84
-1.4832e-02,-0.2,0.0008,0.86
-1.4828e-02,-0.216,0.001,0.88
-1.4824e-02,-0.204,0.0008,0.84
-1.4820e-02,-0.208,0.0008,0.82
-1.4816e-02,-0.204,0.0006,0.88
-1.4812e-02,-0.208,0.0006,0.88
-1.4808e-02,-0.204,0.001,0.78
-1.4804e-02,-0.208,0.0006,0.92
-1.4800e-02,-0.2,0.001,0.88
-1.4796e-02,-0.212,0.0008,0.92
-1.4792e-02,-0.216,0.0012,0.78
-1.4788e-02,-0.216,0.0014,0.9
-1.4784e-02,-0.212,0.0012,0.86
-1.4780e-02,-0.208,0.0008,0.84
-1.4776e-02,-0.208,0.001,0.9
-1.4772e-02,-0.208,0.0004,0.86
-1.4768e-02,-0.2,0.0008,0.84
-1.4764e-02,-0.212,0.0014,0.94
