Freq.	V(vout)
1.90546071796323e+04	(-1.09375584170094e+02dB,1.72765742307762e+02°)
1.94984459975803e+04	(-1.09779599100703e+02dB,1.72575815792080e+02°)
1.99526231496887e+04	(-1.10183823185884e+02dB,1.72381171448794e+02°)
2.04173794466951e+04	(-1.10588268240800e+02dB,1.72181648407833e+02°)
2.08929613085402e+04	(-1.10992946844044e+02dB,1.71977078870155e+02°)
2.13796208950222e+04	(-1.11397872395740e+02dB,1.71767287681598e+02°)
2.18776162394954e+04	(-1.11803059180879e+02dB,1.71552091875507e+02°)
2.23872113856832e+04	(-1.12208522438450e+02dB,1.71331300181519e+02°)
2.29086765276776e+04	(-1.12614278436969e+02dB,1.71104712497659e+02°)
2.34422881531990e+04	(-1.13020344557097e+02dB,1.70872119322726e+02°)
2.39883291901947e+04	(-1.13426739382108e+02dB,1.70633301145577e+02°)
2.45470891568501e+04	(-1.13833482797070e+02dB,1.70388027787652e+02°)
2.51188643150956e+04	(-1.14240596097704e+02dB,1.70136057694798e+02°)
2.57039578276884e+04	(-1.14648102110018e+02dB,1.69877137173971e+02°)
2.63026799189536e+04	(-1.15056025321926e+02dB,1.69610999570112e+02°)
2.69153480392689e+04	(-1.15464392028237e+02dB,1.69337364378007e+02°)
2.75422870333814e+04	(-1.15873230490586e+02dB,1.69055936283458e+02°)
2.81838293126443e+04	(-1.16282571114058e+02dB,1.68766404127593e+02°)
2.88403150312658e+04	(-1.16692446642506e+02dB,1.68468439787580e+02°)
2.95120922666636e+04	(-1.17102892374838e+02dB,1.68161696966380e+02°)
3.01995172040199e+04	(-1.17513946404836e+02dB,1.67845809883522e+02°)
3.09029543251357e+04	(-1.17925649887447e+02dB,1.67520391858160e+02°)
3.16227766016835e+04	(-1.18338047334889e+02dB,1.67185033774881e+02°)
3.23593656929626e+04	(-1.18751186946355e+02dB,1.66839302421914e+02°)
3.31131121482588e+04	(-1.19165120975719e+02dB,1.66482738690464e+02°)
3.38844156139200e+04	(-1.19579906142190e+02dB,1.66114855622980e+02°)
3.46736850452529e+04	(-1.19995604089652e+02dB,1.65735136297110e+02°)
3.54813389233573e+04	(-1.20412281901277e+02dB,1.65343031531074e+02°)
3.63078054770098e+04	(-1.20830012676959e+02dB,1.64937957395068e+02°)
3.71535229097169e+04	(-1.21248876182308e+02dB,1.64519292512210e+02°)
3.80189396320558e+04	(-1.21668959579280e+02dB,1.64086375131427e+02°)
3.89045144994277e+04	(-1.22090358250109e+02dB,1.63638499953607e+02°)
3.98107170553494e+04	(-1.22513176728077e+02dB,1.63174914691360e+02°)
4.07380277804109e+04	(-1.22937529750808e+02dB,1.62694816341893e+02°)
4.16869383470332e+04	(-1.23363543454427e+02dB,1.62197347151941e+02°)
4.26579518801589e+04	(-1.23791356729868e+02dB,1.61681590253434e+02°)
4.36515832240162e+04	(-1.24221122766291e+02dB,1.61146564948895e+02°)
4.46683592150959e+04	(-1.24653010810822e+02dB,1.60591221626573e+02°)
4.57088189614871e+04	(-1.25087208178853e+02dB,1.60014436287353e+02°)
4.67735141287194e+04	(-1.25523922555255e+02dB,1.59415004668841e+02°)
4.78630092322634e+04	(-1.25963384634013e+02dB,1.58791635957268e+02°)
4.89778819368442e+04	(-1.26405851152438e+02dB,1.58142946085521e+02°)
5.01187233627268e+04	(-1.26851608386490e+02dB,1.57467450626498e+02°)
5.12861383991360e+04	(-1.27300976186184e+02dB,1.56763557306184e+02°)
5.24807460249768e+04	(-1.27754312645126e+02dB,1.56029558181624e+02°)
5.37031796370248e+04	(-1.28212019516433e+02dB,1.55263621557056e+02°)
5.49540873857620e+04	(-1.28674548509461e+02dB,1.54463783749102e+02°)
5.62341325190344e+04	(-1.29142408628778e+02dB,1.53627940861873e+02°)
5.75439937337152e+04	(-1.29616174749996e+02dB,1.52753840798750e+02°)
5.88843655355584e+04	(-1.30096497667872e+02dB,1.51839075824115e+02°)
6.02559586074352e+04	(-1.30584115902777e+02dB,1.50881076101183e+02°)
6.16595001861477e+04	(-1.31079869614811e+02dB,1.49877104778883e+02°)
6.30957344480187e+04	(-1.31584717054454e+02dB,1.48824255390801e+02°)
6.45654229034650e+04	(-1.32099754079828e+02dB,1.47719452574590e+02°)
6.60693448007590e+04	(-1.32626237400697e+02dB,1.46559457436065e+02°)
6.76082975391975e+04	(-1.33165612378873e+02dB,1.45340879288139e+02°)
6.91830970918930e+04	(-1.33719546438918e+02dB,1.44060196015976e+02°)
7.07945784384131e+04	(-1.34289969444975e+02dB,1.42713785990093e+02°)
7.24435960074983e+04	(-1.34879122814000e+02dB,1.41297975315010e+02°)
7.41310241300911e+04	(-1.35489619716798e+02dB,1.39809105329542e+02°)
7.58577575029177e+04	(-1.36124519551737e+02dB,1.38243626768673e+02°)
7.76247116628685e+04	(-1.36787421100281e+02dB,1.36598229022958e+02°)
7.94328234724274e+04	(-1.37482580616180e+02dB,1.34870015776944e+02°)
8.12830516164092e+04	(-1.38215063944437e+02dB,1.33056742492567e+02°)
8.31763771102663e+04	(-1.38990946270546e+02dB,1.31157137703957e+02°)
8.51138038202369e+04	(-1.39817580428075e+02dB,1.29171340808977e+02°)
8.70963589956073e+04	(-1.40703966958757e+02dB,1.27101507802046e+02°)
8.91250938133737e+04	(-1.41661280311806e+02dB,1.24952671136279e+02°)
9.12010839355901e+04	(-1.42703643528501e+02dB,1.22734007816382e+02°)
9.33254300796982e+04	(-1.43849314691528e+02dB,1.20460809984957e+02°)
9.54992586021427e+04	(-1.45122587884789e+02dB,1.18157759294882e+02°)
9.77237220955802e+04	(-1.46557003167483e+02dB,1.15864828220180e+02°)
1.00000000000000e+05	(-1.48201119022204e+02dB,1.13648985873869e+02°)
