"TIME","CH1","CH2"
-2.364e-02,0.39,-0.048
-2.362e-02,0.388,-0.054
-2.360e-02,0.396,-0.05
-2.358e-02,0.394,-0.052
-2.356e-02,0.394,-0.056
-2.354e-02,0.392,-0.056
-2.352e-02,0.39,-0.056
-2.350e-02,0.398,-0.052
-2.348e-02,0.386,-0.052
-2.346e-02,0.396,-0.052
-2.344e-02,0.396,-0.052
-2.342e-02,0.396,-0.062
-2.340e-02,0.394,-0.04
-2.338e-02,0.39,-0.05
-2.336e-02,0.396,-0.052
-2.334e-02,0.394,-0.046
-2.332e-02,0.394,-0.052
-2.330e-02,0.392,-0.054
-2.328e-02,0.392,-0.056
-2.326e-02,0.394,-0.056
-2.324e-02,0.392,-0.052
-2.322e-02,0.398,-0.06
-2.320e-02,0.392,-0.056
-2.318e-02,0.39,-0.052
-2.316e-02,0.394,-0.05
-2.314e-02,0.388,-0.05
-2.312e-02,0.396,-0.054
-2.310e-02,0.394,-0.048
-2.308e-02,0.394,-0.048
-2.306e-02,0.396,-0.052
-2.304e-02,0.396,-0.048
-2.302e-02,0.39,-0.054
-2.300e-02,0.4,-0.054
-2.298e-02,0.396,-0.05
-2.296e-02,0.396,-0.052
-2.294e-02,0.39,-0.052
-2.292e-02,0.388,-0.058
-2.290e-02,0.392,-0.052
-2.288e-02,0.394,-0.05
-2.286e-02,0.394,-0.048
-2.284e-02,0.392,-0.048
-2.282e-02,0.392,-0.052
-2.280e-02,0.396,-0.042
-2.278e-02,0.394,-0.042
-2.276e-02,0.392,-0.05
-2.274e-02,0.388,-0.054
-2.272e-02,0.39,-0.052
-2.270e-02,0.388,-0.05
-2.268e-02,0.396,-0.044
-2.266e-02,0.392,-0.048
-2.264e-02,0.398,-0.05
-2.262e-02,0.396,-0.05
-2.260e-02,0.392,-0.044
-2.258e-02,0.392,-0.048
-2.256e-02,0.394,-0.048
-2.254e-02,0.398,-0.048
-2.252e-02,0.396,-0.05
-2.250e-02,0.398,-0.046
-2.248e-02,0.392,-0.048
-2.246e-02,0.398,-0.048
-2.244e-02,0.396,-0.05
-2.242e-02,0.398,-0.038
-2.240e-02,0.394,-0.042
-2.238e-02,0.394,-0.046
-2.236e-02,0.396,-0.048
-2.234e-02,0.392,-0.05
-2.232e-02,0.398,-0.05
-2.230e-02,0.398,-0.044
-2.228e-02,0.396,-0.048
-2.226e-02,0.392,-0.046
-2.224e-02,0.396,-0.046
-2.222e-02,0.402,-0.052
-2.220e-02,0.4,-0.05
-2.218e-02,0.392,-0.046
-2.216e-02,0.388,-0.046
-2.214e-02,0.392,-0.042
-2.212e-02,0.394,-0.048
-2.210e-02,0.396,-0.058
-2.208e-02,0.394,-0.046
-2.206e-02,0.392,-0.05
-2.204e-02,0.4,-0.042
-2.202e-02,0.396,-0.048
-2.200e-02,0.398,-0.046
-2.198e-02,0.404,-0.046
-2.196e-02,0.398,-0.048
-2.194e-02,0.396,-0.04
-2.192e-02,0.392,-0.046
-2.190e-02,0.396,-0.044
-2.188e-02,0.39,-0.042
-2.186e-02,0.396,-0.048
-2.184e-02,0.392,-0.054
-2.182e-02,0.394,-0.044
-2.180e-02,0.392,-0.04
-2.178e-02,0.394,-0.044
-2.176e-02,0.4,-0.046
-2.174e-02,0.396,-0.042
-2.172e-02,0.392,-0.04
-2.170e-02,0.392,-0.052
-2.168e-02,0.394,-0.044
-2.166e-02,0.388,-0.052
-2.164e-02,0.396,-0.046
-2.162e-02,0.396,-0.04
-2.160e-02,0.39,-0.042
-2.158e-02,0.386,-0.048
-2.156e-02,0.39,-0.042
-2.154e-02,0.396,-0.048
-2.152e-02,0.392,-0.042
-2.150e-02,0.39,-0.044
-2.148e-02,0.394,-0.04
-2.146e-02,0.39,-0.046
-2.144e-02,0.394,-0.04
-2.142e-02,0.392,-0.044
-2.140e-02,0.392,-0.052
-2.138e-02,0.4,-0.042
-2.136e-02,0.386,-0.038
-2.134e-02,0.39,-0.046
-2.132e-02,0.39,-0.042
-2.130e-02,0.392,-0.042
-2.128e-02,0.402,-0.05
-2.126e-02,0.394,-0.042
-2.124e-02,0.39,-0.044
-2.122e-02,0.394,-0.038
-2.120e-02,0.392,-0.044
-2.118e-02,0.394,-0.042
-2.116e-02,0.396,-0.046
-2.114e-02,0.396,-0.04
-2.112e-02,0.394,-0.034
-2.110e-02,0.392,-0.04
-2.108e-02,0.398,-0.044
-2.106e-02,0.396,-0.036
-2.104e-02,0.394,-0.04
-2.102e-02,0.394,-0.044
-2.100e-02,0.394,-0.048
-2.098e-02,0.392,-0.042
-2.096e-02,0.394,-0.042
-2.094e-02,0.392,-0.04
-2.092e-02,0.388,-0.038
-2.090e-02,0.404,-0.044
-2.088e-02,0.394,-0.044
-2.086e-02,0.404,-0.036
-2.084e-02,0.392,-0.038
-2.082e-02,0.402,-0.042
-2.080e-02,0.398,-0.04
-2.078e-02,0.392,-0.044
-2.076e-02,0.404,-0.044
-2.074e-02,0.396,-0.046
-2.072e-02,0.398,-0.04
-2.070e-02,0.394,-0.034
-2.068e-02,0.394,-0.042
-2.066e-02,0.4,-0.044
-2.064e-02,0.396,-0.038
-2.062e-02,0.396,-0.046
-2.060e-02,0.396,-0.044
-2.058e-02,0.398,-0.038
-2.056e-02,0.394,-0.036
-2.054e-02,0.392,-0.042
-2.052e-02,0.396,-0.036
-2.050e-02,0.392,-0.038
-2.048e-02,0.392,-0.04
-2.046e-02,0.392,-0.042
-2.044e-02,0.39,-0.038
-2.042e-02,0.394,-0.042
-2.040e-02,0.396,-0.038
-2.038e-02,0.4,-0.042
-2.036e-02,0.398,-0.04
-2.034e-02,0.396,-0.038
-2.032e-02,0.392,-0.038
-2.030e-02,0.396,-0.04
-2.028e-02,0.398,-0.036
-2.026e-02,0.394,-0.036
-2.024e-02,0.392,-0.038
-2.022e-02,0.392,-0.038
-2.020e-02,0.384,-0.038
-2.018e-02,0.388,-0.04
-2.016e-02,0.396,-0.036
-2.014e-02,0.39,-0.042
-2.012e-02,0.392,-0.042
-2.010e-02,0.396,-0.044
-2.008e-02,0.396,-0.04
-2.006e-02,0.396,-0.046
-2.004e-02,0.396,-0.034
-2.002e-02,0.39,-0.042
-2.000e-02,0.396,-0.038
-1.998e-02,0.404,-0.034
-1.996e-02,0.39,-0.034
-1.994e-02,0.396,-0.04
-1.992e-02,0.398,-0.034
-1.990e-02,0.396,-0.028
-1.988e-02,0.388,-0.036
-1.986e-02,0.39,-0.036
-1.984e-02,0.392,-0.032
-1.982e-02,0.396,-0.036
-1.980e-02,0.394,-0.03
-1.978e-02,0.4,-0.034
-1.976e-02,0.392,-0.038
-1.974e-02,0.388,-0.034
-1.972e-02,0.392,-0.042
-1.970e-02,0.394,-0.038
-1.968e-02,0.39,-0.038
-1.966e-02,0.388,-0.036
-1.964e-02,0.394,-0.038
-1.962e-02,0.394,-0.036
-1.960e-02,0.388,-0.038
-1.958e-02,0.398,-0.036
-1.956e-02,0.396,-0.036
-1.954e-02,0.398,-0.036
-1.952e-02,0.392,-0.038
-1.950e-02,0.398,-0.038
-1.948e-02,0.396,-0.036
-1.946e-02,0.39,-0.032
-1.944e-02,0.394,-0.034
-1.942e-02,0.388,-0.04
-1.940e-02,0.396,-0.028
-1.938e-02,0.388,-0.04
-1.936e-02,0.394,-0.036
-1.934e-02,0.394,-0.036
-1.932e-02,0.388,-0.034
-1.930e-02,0.388,-0.036
-1.928e-02,0.394,-0.042
-1.926e-02,0.398,-0.034
-1.924e-02,0.392,-0.03
-1.922e-02,0.396,-0.036
-1.920e-02,0.39,-0.036
-1.918e-02,0.392,-0.038
-1.916e-02,0.396,-0.032
-1.914e-02,0.394,-0.03
-1.912e-02,0.39,-0.038
-1.910e-02,0.396,-0.036
-1.908e-02,0.396,-0.038
-1.906e-02,0.394,-0.032
-1.904e-02,0.394,-0.026
-1.902e-02,0.396,-0.034
-1.900e-02,0.398,-0.04
-1.898e-02,0.39,-0.032
-1.896e-02,0.392,-0.032
-1.894e-02,0.392,-0.036
-1.892e-02,0.396,-0.036
-1.890e-02,0.394,-0.024
-1.888e-02,0.394,-0.03
-1.886e-02,0.388,-0.036
-1.884e-02,0.388,-0.026
-1.882e-02,0.388,-0.034
-1.880e-02,0.392,-0.028
-1.878e-02,0.398,-0.028
-1.876e-02,0.39,-0.034
-1.874e-02,0.394,-0.032
-1.872e-02,0.394,-0.04
-1.870e-02,0.398,-0.03
-1.868e-02,0.394,-0.03
-1.866e-02,0.39,-0.036
-1.864e-02,0.394,-0.032
-1.862e-02,0.392,-0.034
-1.860e-02,0.398,-0.036
-1.858e-02,0.392,-0.03
-1.856e-02,0.396,-0.03
-1.854e-02,0.392,-0.032
-1.852e-02,0.396,-0.026
-1.850e-02,0.396,-0.028
-1.848e-02,0.394,-0.03
-1.846e-02,0.394,-0.032
-1.844e-02,0.398,-0.028
-1.842e-02,0.388,-0.036
-1.840e-02,0.392,-0.03
-1.838e-02,0.396,-0.032
-1.836e-02,0.39,-0.028
-1.834e-02,0.398,-0.04
-1.832e-02,0.396,-0.03
-1.830e-02,0.392,-0.028
-1.828e-02,0.394,-0.022
-1.826e-02,0.394,-0.024
-1.824e-02,0.398,-0.024
-1.822e-02,0.404,-0.04
-1.820e-02,0.394,-0.028
-1.818e-02,0.4,-0.028
-1.816e-02,0.392,-0.03
-1.814e-02,0.396,-0.034
-1.812e-02,0.396,-0.032
-1.810e-02,0.394,-0.03
-1.808e-02,0.404,-0.032
-1.806e-02,0.404,-0.032
-1.804e-02,0.39,-0.026
-1.802e-02,0.404,-0.026
-1.800e-02,0.392,-0.026
-1.798e-02,0.394,-0.026
-1.796e-02,0.4,-0.028
-1.794e-02,0.392,-0.026
-1.792e-02,0.39,-0.028
-1.790e-02,0.396,-0.022
-1.788e-02,0.388,-0.034
-1.786e-02,0.396,-0.028
-1.784e-02,0.404,-0.026
-1.782e-02,0.396,-0.028
-1.780e-02,0.39,-0.024
-1.778e-02,0.4,-0.028
-1.776e-02,0.39,-0.024
-1.774e-02,0.396,-0.03
-1.772e-02,0.394,-0.036
-1.770e-02,0.396,-0.028
-1.768e-02,0.392,-0.03
-1.766e-02,0.396,-0.028
-1.764e-02,0.392,-0.024
-1.762e-02,0.396,-0.028
-1.760e-02,0.388,-0.028
-1.758e-02,0.392,-0.028
-1.756e-02,0.404,-0.026
-1.754e-02,0.394,-0.026
-1.752e-02,0.396,-0.028
-1.750e-02,0.392,-0.028
-1.748e-02,0.394,-0.024
-1.746e-02,0.39,-0.024
-1.744e-02,0.394,-0.032
-1.742e-02,0.398,-0.026
-1.740e-02,0.394,-0.026
-1.738e-02,0.394,-0.03
-1.736e-02,0.398,-0.024
-1.734e-02,0.394,-0.016
-1.732e-02,0.388,-0.032
-1.730e-02,0.396,-0.026
-1.728e-02,0.394,-0.03
-1.726e-02,0.396,-0.026
-1.724e-02,0.4,-0.022
-1.722e-02,0.39,-0.024
-1.720e-02,0.398,-0.026
-1.718e-02,0.394,-0.026
-1.716e-02,0.39,-0.026
-1.714e-02,0.392,-0.026
-1.712e-02,0.398,-0.024
-1.710e-02,0.396,-0.024
-1.708e-02,0.394,-0.026
-1.706e-02,0.396,-0.028
-1.704e-02,0.404,-0.028
-1.702e-02,0.402,-0.028
-1.700e-02,0.394,-0.026
-1.698e-02,0.392,-0.03
-1.696e-02,0.394,-0.028
-1.694e-02,0.396,-0.022
-1.692e-02,0.394,-0.02
-1.690e-02,0.394,-0.026
-1.688e-02,0.39,-0.018
-1.686e-02,0.388,-0.024
-1.684e-02,0.39,-0.028
-1.682e-02,0.394,-0.02
-1.680e-02,0.4,-0.02
-1.678e-02,0.394,-0.02
-1.676e-02,0.396,-0.016
-1.674e-02,0.394,-0.024
-1.672e-02,0.392,-0.02
-1.670e-02,0.404,-0.022
-1.668e-02,0.398,-0.018
-1.666e-02,0.398,-0.024
-1.664e-02,0.394,-0.028
-1.662e-02,0.4,-0.018
-1.660e-02,0.39,-0.022
-1.658e-02,0.394,-0.018
-1.656e-02,0.388,-0.024
-1.654e-02,0.396,-0.018
-1.652e-02,0.39,-0.024
-1.650e-02,0.396,-0.02
-1.648e-02,0.392,-0.018
-1.646e-02,0.388,-0.018
-1.644e-02,0.39,-0.016
-1.642e-02,0.392,-0.024
-1.640e-02,0.39,-0.018
-1.638e-02,0.396,-0.022
-1.636e-02,0.396,-0.028
-1.634e-02,0.392,-0.028
-1.632e-02,0.392,-0.014
-1.630e-02,0.392,-0.024
-1.628e-02,0.402,-0.02
-1.626e-02,0.394,-0.016
-1.624e-02,0.396,-0.024
-1.622e-02,0.388,-0.016
-1.620e-02,0.396,-0.02
-1.618e-02,0.386,-0.014
-1.616e-02,0.396,-0.024
-1.614e-02,0.396,-0.022
-1.612e-02,0.388,-0.024
-1.610e-02,0.388,-0.022
-1.608e-02,0.396,-0.016
-1.606e-02,0.39,-0.022
-1.604e-02,0.396,-0.02
-1.602e-02,0.396,-0.024
-1.600e-02,0.392,-0.016
-1.598e-02,0.4,-0.026
-1.596e-02,0.398,-0.022
-1.594e-02,0.394,-0.016
-1.592e-02,0.388,-0.016
-1.590e-02,0.392,-0.022
-1.588e-02,0.396,-0.02
-1.586e-02,0.396,-0.018
-1.584e-02,0.394,-0.024
-1.582e-02,0.394,-0.012
-1.580e-02,0.392,-0.022
-1.578e-02,0.39,-0.02
-1.576e-02,0.39,-0.016
-1.574e-02,0.394,-0.022
-1.572e-02,0.398,-0.022
-1.570e-02,0.396,-0.016
-1.568e-02,0.402,-0.02
-1.566e-02,0.394,-0.014
-1.564e-02,0.394,-0.016
-1.562e-02,0.396,-0.016
-1.560e-02,0.398,-0.018
-1.558e-02,0.398,-0.02
-1.556e-02,0.394,-0.022
-1.554e-02,0.396,-0.02
-1.552e-02,0.394,-0.018
-1.550e-02,0.398,-0.016
-1.548e-02,0.392,-0.012
-1.546e-02,0.394,-0.018
-1.544e-02,0.398,-0.012
-1.542e-02,0.396,-0.02
-1.540e-02,0.402,-0.02
-1.538e-02,0.394,-0.018
-1.536e-02,0.402,-0.018
-1.534e-02,0.392,-0.022
-1.532e-02,0.396,-0.012
-1.530e-02,0.39,-0.016
-1.528e-02,0.394,-0.01
-1.526e-02,0.39,-0.014
-1.524e-02,0.394,-0.012
-1.522e-02,0.396,-0.018
-1.520e-02,0.388,-0.018
-1.518e-02,0.394,-0.014
-1.516e-02,0.396,-0.018
-1.514e-02,0.398,-0.016
-1.512e-02,0.396,-0.018
-1.510e-02,0.394,-0.016
-1.508e-02,0.394,-0.016
-1.506e-02,0.388,-0.012
-1.504e-02,0.398,-0.014
-1.502e-02,0.394,-0.022
-1.500e-02,0.394,-0.018
-1.498e-02,0.392,-0.016
-1.496e-02,0.392,-0.016
-1.494e-02,0.394,-0.018
-1.492e-02,0.392,-0.012
-1.490e-02,0.39,-0.02
-1.488e-02,0.386,-0.014
-1.486e-02,0.394,-0.012
-1.484e-02,0.392,-0.016
-1.482e-02,0.388,-0.008
-1.480e-02,0.398,-0.016
-1.478e-02,0.394,-0.018
-1.476e-02,0.392,-0.022
-1.474e-02,0.392,-0.016
-1.472e-02,0.4,-0.016
-1.470e-02,0.388,-0.012
-1.468e-02,0.388,-0.018
-1.466e-02,0.394,-0.014
-1.464e-02,0.396,-0.016
-1.462e-02,0.396,-0.002
-1.460e-02,0.39,-0.01
-1.458e-02,0.396,-0.01
-1.456e-02,0.394,-0.008
-1.454e-02,0.396,-0.014
-1.452e-02,0.396,-0.012
-1.450e-02,0.39,-0.016
-1.448e-02,0.392,-0.012
-1.446e-02,0.394,-0.01
-1.444e-02,0.394,-0.006
-1.442e-02,0.396,-0.014
-1.440e-02,0.396,-0.01
-1.438e-02,0.396,-0.008
-1.436e-02,0.392,-0.014
-1.434e-02,0.39,-0.01
-1.432e-02,0.394,-0.016
-1.430e-02,0.392,-0.014
-1.428e-02,0.392,-0.006
-1.426e-02,0.382,-0.012
-1.424e-02,0.388,-0.01
-1.422e-02,0.392,-0.01
-1.420e-02,0.4,-0.01
-1.418e-02,0.404,-0.01
-1.416e-02,0.398,-0.008
-1.414e-02,0.4,-0.012
-1.412e-02,0.398,-0.01
-1.410e-02,0.4,-0.008
-1.408e-02,0.404,-0.008
-1.406e-02,0.4,-0.01
-1.404e-02,0.394,-0.006
-1.402e-02,0.394,-0.01
-1.400e-02,0.398,-0.01
-1.398e-02,0.392,-0.01
-1.396e-02,0.39,-0.01
-1.394e-02,0.4,-0.012
-1.392e-02,0.398,-0.01
-1.390e-02,0.396,-0.01
-1.388e-02,0.396,-0.01
-1.386e-02,0.394,-0.01
-1.384e-02,0.392,-0.01
-1.382e-02,0.4,-0.012
-1.380e-02,0.39,-0.002
-1.378e-02,0.392,-0.01
-1.376e-02,0.392,-0.014
-1.374e-02,0.402,-0.014
-1.372e-02,0.388,-0.004
-1.370e-02,0.398,-0.014
-1.368e-02,0.39,-0.004
-1.366e-02,0.396,-0.004
-1.364e-02,0.392,-0.012
-1.362e-02,0.39,-0.014
-1.360e-02,0.396,-0.012
-1.358e-02,0.388,-0.012
-1.356e-02,0.396,-0.004
-1.354e-02,0.394,-0.01
-1.352e-02,0.386,-0.008
-1.350e-02,0.39,-0.008
-1.348e-02,0.388,-0.008
-1.346e-02,0.396,-0.006
-1.344e-02,0.39,-0.01
-1.342e-02,0.394,-0.012
-1.340e-02,0.39,-0.002
-1.338e-02,0.39,-0.008
-1.336e-02,0.394,-0.004
-1.334e-02,0.38,-0.01
-1.332e-02,0.394,-0.01
-1.330e-02,0.394,-0.006
-1.328e-02,0.392,-0.008
-1.326e-02,0.394,-0.006
-1.324e-02,0.396,-0.006
-1.322e-02,0.392,-0.004
-1.320e-02,0.394,-0.002
-1.318e-02,0.396,-0.01
-1.316e-02,0.392,-0.004
-1.314e-02,0.392,-0.004
-1.312e-02,0.39,-0.01
-1.310e-02,0.392,-0.004
-1.308e-02,0.39,-0.01
-1.306e-02,0.394,0
-1.304e-02,0.39,-0.006
-1.302e-02,0.39,-0.004
-1.300e-02,0.392,-0.008
-1.298e-02,0.392,0.002
-1.296e-02,0.394,-0.004
-1.294e-02,0.386,-0.002
-1.292e-02,0.394,-0.006
-1.290e-02,0.392,0
-1.288e-02,0.398,0
-1.286e-02,0.39,-0.008
-1.284e-02,0.398,-0.01
-1.282e-02,0.394,-0.012
-1.280e-02,0.394,-0.006
-1.278e-02,0.386,-0.002
-1.276e-02,0.392,-0.002
-1.274e-02,0.394,-0.008
-1.272e-02,0.394,-0.002
-1.270e-02,0.394,0
-1.268e-02,0.396,-0.008
-1.266e-02,0.394,-0.004
-1.264e-02,0.396,-0.008
-1.262e-02,0.39,-0.014
-1.260e-02,0.39,-0.006
-1.258e-02,0.404,0
-1.256e-02,0.396,-0.004
-1.254e-02,0.398,-0.006
-1.252e-02,0.398,-0.006
-1.250e-02,0.396,-0.008
-1.248e-02,0.392,-0.004
-1.246e-02,0.392,-0.006
-1.244e-02,0.396,-0.006
-1.242e-02,0.392,0
-1.240e-02,0.396,-0.008
-1.238e-02,0.396,-0.002
-1.236e-02,0.392,-0.01
-1.234e-02,0.394,0.002
-1.232e-02,0.396,-0.002
-1.230e-02,0.4,-0.002
-1.228e-02,0.386,-0.006
-1.226e-02,0.394,0
-1.224e-02,0.396,-0.002
-1.222e-02,0.396,-0.002
-1.220e-02,0.398,-0.002
-1.218e-02,0.392,-0.004
-1.216e-02,0.392,-0.008
-1.214e-02,0.394,-0.004
-1.212e-02,0.392,-0.008
-1.210e-02,0.392,-0.002
-1.208e-02,0.398,-0.002
-1.206e-02,0.396,-0.004
-1.204e-02,0.394,-0.004
-1.202e-02,0.392,0
-1.200e-02,0.396,-0.008
-1.198e-02,0.398,-0.004
-1.196e-02,0.394,-0.01
-1.194e-02,0.394,-0.002
-1.192e-02,0.388,0.004
-1.190e-02,0.394,0.004
-1.188e-02,0.396,-0.004
-1.186e-02,0.388,-0.004
-1.184e-02,0.396,0.004
-1.182e-02,0.384,-0.004
-1.180e-02,0.396,-0.002
-1.178e-02,0.394,0.004
-1.176e-02,0.39,-0.006
-1.174e-02,0.388,0.002
-1.172e-02,0.394,-0.002
-1.170e-02,0.398,-0.004
-1.168e-02,0.392,-0.002
-1.166e-02,0.398,0.004
-1.164e-02,0.4,-0.002
-1.162e-02,0.398,-0.002
-1.160e-02,0.394,0.002
-1.158e-02,0.392,-0.002
-1.156e-02,0.39,-0.002
-1.154e-02,0.394,0
-1.152e-02,0.388,0
-1.150e-02,0.39,-0.012
-1.148e-02,0.396,0.002
-1.146e-02,0.394,-0.002
-1.144e-02,0.392,-0.002
-1.142e-02,0.394,0
-1.140e-02,0.396,0.004
-1.138e-02,0.39,0.004
-1.136e-02,0.39,0.002
-1.134e-02,0.39,0.002
-1.132e-02,0.386,0.004
-1.130e-02,0.392,0
-1.128e-02,0.392,0.004
-1.126e-02,0.396,0.002
-1.124e-02,0.396,0.002
-1.122e-02,0.39,0.004
-1.120e-02,0.394,0.008
-1.118e-02,0.392,-0.004
-1.116e-02,0.396,0
-1.114e-02,0.396,0.002
-1.112e-02,0.394,0.004
-1.110e-02,0.4,0.01
-1.108e-02,0.392,0.002
-1.106e-02,0.39,0
-1.104e-02,0.394,0.006
-1.102e-02,0.388,-0.004
-1.100e-02,0.394,0
-1.098e-02,0.394,0.004
-1.096e-02,0.4,-0.002
-1.094e-02,0.394,0.008
-1.092e-02,0.39,-0.002
-1.090e-02,0.394,0.002
-1.088e-02,0.388,0.002
-1.086e-02,0.396,-0.002
-1.084e-02,0.394,0.006
-1.082e-02,0.402,0.002
-1.080e-02,0.394,0.004
-1.078e-02,0.388,0.002
-1.076e-02,0.398,-0.004
-1.074e-02,0.396,0.002
-1.072e-02,0.394,0.008
-1.070e-02,0.396,0.004
-1.068e-02,0.396,0
-1.066e-02,0.404,0.006
-1.064e-02,0.386,0.004
-1.062e-02,0.394,0.004
-1.060e-02,0.398,0.006
-1.058e-02,0.404,0.004
-1.056e-02,0.396,0.006
-1.054e-02,0.396,0
-1.052e-02,0.396,0
-1.050e-02,0.396,0.002
-1.048e-02,0.392,0.008
-1.046e-02,0.392,0.006
-1.044e-02,0.404,0.006
-1.042e-02,0.396,0.004
-1.040e-02,0.392,0.002
-1.038e-02,0.396,0.01
-1.036e-02,0.394,0.002
-1.034e-02,0.398,0.008
-1.032e-02,0.4,0.01
-1.030e-02,0.388,0.01
-1.028e-02,0.39,0.002
-1.026e-02,0.394,0.014
-1.024e-02,0.396,0.006
-1.022e-02,0.398,0
-1.020e-02,0.39,0.004
-1.018e-02,0.396,0.004
-1.016e-02,0.396,0
-1.014e-02,0.398,0.002
-1.012e-02,0.4,0.006
-1.010e-02,0.396,0.004
-1.008e-02,0.392,0.004
-1.006e-02,0.396,0.012
-1.004e-02,0.398,0.006
-1.002e-02,0.392,0.004
-1.00e-02,0.394,0.006
-9.98e-03,0.394,-0.002
-9.96e-03,0.392,0.01
-9.94e-03,0.396,0.008
-9.92e-03,0.398,0.006
-9.90e-03,0.394,0.008
-9.88e-03,0.396,0.004
-9.86e-03,0.394,0.01
-9.84e-03,0.394,0
-9.82e-03,0.4,0.01
-9.80e-03,0.392,0.014
-9.78e-03,0.394,0.008
-9.76e-03,0.38,0.01
-9.74e-03,0.392,0.008
-9.72e-03,0.398,0.002
-9.70e-03,0.394,0.012
-9.68e-03,0.392,0.006
-9.66e-03,0.398,0.01
-9.64e-03,0.398,0.004
-9.62e-03,0.386,0.01
-9.60e-03,0.4,0.006
-9.58e-03,0.396,0.008
-9.56e-03,0.392,0.006
-9.54e-03,0.388,0.006
-9.52e-03,0.394,0.01
-9.50e-03,0.392,0.006
-9.48e-03,0.394,0.006
-9.46e-03,0.39,0.004
-9.44e-03,0.394,0.012
-9.42e-03,0.392,0.008
-9.40e-03,0.392,0.01
-9.38e-03,0.382,0.012
-9.36e-03,0.394,0.004
-9.34e-03,0.394,0.014
-9.32e-03,0.394,0.006
-9.30e-03,0.39,0.014
-9.28e-03,0.39,0.004
-9.26e-03,0.394,0.006
-9.24e-03,0.39,0.012
-9.22e-03,0.394,0.002
-9.20e-03,0.4,0.008
-9.18e-03,0.386,0.01
-9.16e-03,0.394,0.008
-9.14e-03,0.394,0.01
-9.12e-03,0.398,0.008
-9.10e-03,0.394,0.014
-9.08e-03,0.394,0.008
-9.06e-03,0.39,0.012
-9.04e-03,0.39,0.006
-9.02e-03,0.396,0.002
-9.00e-03,0.394,0.01
-8.98e-03,0.396,0.012
-8.96e-03,0.396,0.01
-8.94e-03,0.39,0.01
-8.92e-03,0.394,0.008
-8.90e-03,0.394,0.01
-8.88e-03,0.394,0.012
-8.86e-03,0.398,0.012
-8.84e-03,0.394,0.018
-8.82e-03,0.392,0.014
-8.80e-03,0.398,0.006
-8.78e-03,0.396,0.012
-8.76e-03,0.388,0.016
-8.74e-03,0.392,0.012
-8.72e-03,0.396,0.012
-8.70e-03,0.39,0.012
-8.68e-03,0.404,0.016
-8.66e-03,0.392,0.014
-8.64e-03,0.394,0.014
-8.62e-03,0.4,0.016
-8.60e-03,0.4,0.008
-8.58e-03,0.394,0.01
-8.56e-03,0.39,0.012
-8.54e-03,0.392,0.016
-8.52e-03,0.392,0.014
-8.50e-03,0.398,0.014
-8.48e-03,0.398,0.016
-8.46e-03,0.396,0.004
-8.44e-03,0.396,0.014
-8.42e-03,0.398,0.018
-8.40e-03,0.394,0.018
-8.38e-03,0.402,0.016
-8.36e-03,0.394,0.012
-8.34e-03,0.4,0.02
-8.32e-03,0.392,0.018
-8.30e-03,0.394,0.012
-8.28e-03,0.4,0.016
-8.26e-03,0.39,0.012
-8.24e-03,0.404,0.008
-8.22e-03,0.396,0.008
-8.20e-03,0.396,0.014
-8.18e-03,0.4,0.01
-8.16e-03,0.392,0.016
-8.14e-03,0.396,0.01
-8.12e-03,0.398,0.014
-8.10e-03,0.396,0.014
-8.08e-03,0.404,0.016
-8.06e-03,0.398,0.016
-8.04e-03,0.394,0.018
-8.02e-03,0.39,0.018
-8.00e-03,0.392,0.014
-7.98e-03,0.392,0.012
-7.96e-03,0.398,0.014
-7.94e-03,0.392,0.014
-7.92e-03,0.392,0.016
-7.90e-03,0.392,0.022
-7.88e-03,0.396,0.016
-7.86e-03,0.39,0.014
-7.84e-03,0.394,0.02
-7.82e-03,0.38,0.02
-7.80e-03,0.398,0.016
-7.78e-03,0.392,0.012
-7.76e-03,0.392,0.012
-7.74e-03,0.394,0.018
-7.72e-03,0.39,0.016
-7.70e-03,0.396,0.02
-7.68e-03,0.398,0.018
-7.66e-03,0.392,0.018
-7.64e-03,0.39,0.016
-7.62e-03,0.396,0.022
-7.60e-03,0.4,0.016
-7.58e-03,0.394,0.02
-7.56e-03,0.402,0.018
-7.54e-03,0.392,0.014
-7.52e-03,0.396,0.018
-7.50e-03,0.394,0.02
-7.48e-03,0.39,0.014
-7.46e-03,0.394,0.028
-7.44e-03,0.396,0.014
-7.42e-03,0.394,0.016
-7.40e-03,0.39,0.022
-7.38e-03,0.396,0.028
-7.36e-03,0.394,0.022
-7.34e-03,0.398,0.02
-7.32e-03,0.394,0.018
-7.30e-03,0.398,0.026
-7.28e-03,0.396,0.02
-7.26e-03,0.394,0.022
-7.24e-03,0.392,0.022
-7.22e-03,0.394,0.016
-7.20e-03,0.396,0.02
-7.18e-03,0.396,0.018
-7.16e-03,0.394,0.018
-7.14e-03,0.394,0.022
-7.12e-03,0.394,0.022
-7.10e-03,0.402,0.022
-7.08e-03,0.394,0.024
-7.06e-03,0.394,0.016
-7.04e-03,0.396,0.022
-7.02e-03,0.398,0.018
-7.00e-03,0.396,0.018
-6.98e-03,0.398,0.014
-6.96e-03,0.402,0.024
-6.94e-03,0.394,0.022
-6.92e-03,0.388,0.02
-6.90e-03,0.392,0.022
-6.88e-03,0.39,0.02
