"TIME","CH1","CH2"
-3.788e-02,0.38,-0.168
-3.786e-02,0.384,-0.166
-3.784e-02,0.382,-0.164
-3.782e-02,0.386,-0.166
-3.780e-02,0.382,-0.164
-3.778e-02,0.39,-0.168
-3.776e-02,0.39,-0.166
-3.774e-02,0.386,-0.166
-3.772e-02,0.384,-0.17
-3.770e-02,0.384,-0.164
-3.768e-02,0.384,-0.166
-3.766e-02,0.388,-0.18
-3.764e-02,0.386,-0.17
-3.762e-02,0.384,-0.172
-3.760e-02,0.384,-0.168
-3.758e-02,0.392,-0.168
-3.756e-02,0.382,-0.168
-3.754e-02,0.382,-0.17
-3.752e-02,0.39,-0.164
-3.750e-02,0.386,-0.168
-3.748e-02,0.39,-0.172
-3.746e-02,0.392,-0.168
-3.744e-02,0.392,-0.162
-3.742e-02,0.39,-0.164
-3.740e-02,0.384,-0.164
-3.738e-02,0.388,-0.162
-3.736e-02,0.386,-0.168
-3.734e-02,0.388,-0.166
-3.732e-02,0.384,-0.162
-3.730e-02,0.392,-0.162
-3.728e-02,0.382,-0.162
-3.726e-02,0.382,-0.164
-3.724e-02,0.382,-0.17
-3.722e-02,0.392,-0.168
-3.720e-02,0.384,-0.17
-3.718e-02,0.386,-0.166
-3.716e-02,0.388,-0.164
-3.714e-02,0.382,-0.166
-3.712e-02,0.384,-0.172
-3.710e-02,0.392,-0.166
-3.708e-02,0.382,-0.162
-3.706e-02,0.384,-0.164
-3.704e-02,0.39,-0.166
-3.702e-02,0.39,-0.166
-3.700e-02,0.384,-0.172
-3.698e-02,0.384,-0.156
-3.696e-02,0.384,-0.168
-3.694e-02,0.386,-0.162
-3.692e-02,0.382,-0.16
-3.690e-02,0.382,-0.166
-3.688e-02,0.382,-0.166
-3.686e-02,0.388,-0.164
-3.684e-02,0.384,-0.164
-3.682e-02,0.39,-0.164
-3.680e-02,0.382,-0.164
-3.678e-02,0.386,-0.166
-3.676e-02,0.382,-0.162
-3.674e-02,0.388,-0.166
-3.672e-02,0.388,-0.168
-3.670e-02,0.386,-0.166
-3.668e-02,0.386,-0.162
-3.666e-02,0.386,-0.166
-3.664e-02,0.392,-0.164
-3.662e-02,0.388,-0.166
-3.660e-02,0.386,-0.164
-3.658e-02,0.384,-0.164
-3.656e-02,0.388,-0.166
-3.654e-02,0.386,-0.16
-3.652e-02,0.384,-0.16
-3.650e-02,0.388,-0.17
-3.648e-02,0.384,-0.158
-3.646e-02,0.39,-0.164
-3.644e-02,0.384,-0.164
-3.642e-02,0.384,-0.168
-3.640e-02,0.388,-0.168
-3.638e-02,0.384,-0.168
-3.636e-02,0.388,-0.158
-3.634e-02,0.39,-0.16
-3.632e-02,0.388,-0.16
-3.630e-02,0.384,-0.16
-3.628e-02,0.39,-0.164
-3.626e-02,0.39,-0.16
-3.624e-02,0.388,-0.162
-3.622e-02,0.386,-0.162
-3.620e-02,0.382,-0.156
-3.618e-02,0.38,-0.166
-3.616e-02,0.38,-0.162
-3.614e-02,0.384,-0.162
-3.612e-02,0.392,-0.162
-3.610e-02,0.384,-0.162
-3.608e-02,0.388,-0.17
-3.606e-02,0.386,-0.164
-3.604e-02,0.386,-0.164
-3.602e-02,0.386,-0.17
-3.600e-02,0.384,-0.162
-3.598e-02,0.384,-0.158
-3.596e-02,0.384,-0.166
-3.594e-02,0.388,-0.16
-3.592e-02,0.388,-0.16
-3.590e-02,0.388,-0.168
-3.588e-02,0.384,-0.164
-3.586e-02,0.386,-0.16
-3.584e-02,0.384,-0.156
-3.582e-02,0.384,-0.162
-3.580e-02,0.388,-0.166
-3.578e-02,0.386,-0.16
-3.576e-02,0.382,-0.16
-3.574e-02,0.384,-0.164
-3.572e-02,0.384,-0.164
-3.570e-02,0.386,-0.164
-3.568e-02,0.384,-0.158
-3.566e-02,0.39,-0.162
-3.564e-02,0.388,-0.168
-3.562e-02,0.38,-0.156
-3.560e-02,0.382,-0.158
-3.558e-02,0.386,-0.162
-3.556e-02,0.38,-0.156
-3.554e-02,0.386,-0.156
-3.552e-02,0.384,-0.166
-3.550e-02,0.388,-0.158
-3.548e-02,0.384,-0.158
-3.546e-02,0.388,-0.156
-3.544e-02,0.388,-0.158
-3.542e-02,0.386,-0.158
-3.540e-02,0.39,-0.156
-3.538e-02,0.386,-0.156
-3.536e-02,0.392,-0.158
-3.534e-02,0.384,-0.162
-3.532e-02,0.382,-0.16
-3.530e-02,0.384,-0.16
-3.528e-02,0.382,-0.16
-3.526e-02,0.382,-0.162
-3.524e-02,0.386,-0.154
-3.522e-02,0.382,-0.158
-3.520e-02,0.386,-0.158
-3.518e-02,0.394,-0.156
-3.516e-02,0.386,-0.156
-3.514e-02,0.388,-0.156
-3.512e-02,0.386,-0.154
-3.510e-02,0.382,-0.154
-3.508e-02,0.386,-0.156
-3.506e-02,0.386,-0.156
-3.504e-02,0.386,-0.16
-3.502e-02,0.384,-0.154
-3.500e-02,0.388,-0.158
-3.498e-02,0.392,-0.164
-3.496e-02,0.386,-0.162
-3.494e-02,0.384,-0.158
-3.492e-02,0.382,-0.162
-3.490e-02,0.388,-0.158
-3.488e-02,0.39,-0.156
-3.486e-02,0.384,-0.156
-3.484e-02,0.384,-0.152
-3.482e-02,0.388,-0.162
-3.480e-02,0.384,-0.154
-3.478e-02,0.382,-0.16
-3.476e-02,0.386,-0.154
-3.474e-02,0.384,-0.156
-3.472e-02,0.386,-0.158
-3.470e-02,0.39,-0.158
-3.468e-02,0.388,-0.152
-3.466e-02,0.39,-0.15
-3.464e-02,0.394,-0.158
-3.462e-02,0.382,-0.154
-3.460e-02,0.39,-0.148
-3.458e-02,0.384,-0.154
-3.456e-02,0.384,-0.156
-3.454e-02,0.384,-0.158
-3.452e-02,0.388,-0.152
-3.450e-02,0.384,-0.154
-3.448e-02,0.394,-0.152
-3.446e-02,0.39,-0.158
-3.444e-02,0.388,-0.158
-3.442e-02,0.382,-0.152
-3.440e-02,0.384,-0.158
-3.438e-02,0.388,-0.152
-3.436e-02,0.386,-0.156
-3.434e-02,0.388,-0.158
-3.432e-02,0.384,-0.152
-3.430e-02,0.386,-0.158
-3.428e-02,0.39,-0.16
-3.426e-02,0.392,-0.154
-3.424e-02,0.39,-0.152
-3.422e-02,0.388,-0.158
-3.420e-02,0.386,-0.152
-3.418e-02,0.388,-0.158
-3.416e-02,0.384,-0.152
-3.414e-02,0.392,-0.148
-3.412e-02,0.386,-0.154
-3.410e-02,0.388,-0.158
-3.408e-02,0.382,-0.152
-3.406e-02,0.386,-0.152
-3.404e-02,0.384,-0.156
-3.402e-02,0.39,-0.156
-3.400e-02,0.386,-0.152
-3.398e-02,0.394,-0.158
-3.396e-02,0.39,-0.156
-3.394e-02,0.388,-0.156
-3.392e-02,0.392,-0.154
-3.390e-02,0.39,-0.15
-3.388e-02,0.384,-0.15
-3.386e-02,0.388,-0.15
-3.384e-02,0.382,-0.154
-3.382e-02,0.384,-0.152
-3.380e-02,0.384,-0.15
-3.378e-02,0.388,-0.156
-3.376e-02,0.384,-0.144
-3.374e-02,0.384,-0.15
-3.372e-02,0.384,-0.156
-3.370e-02,0.386,-0.152
-3.368e-02,0.386,-0.152
-3.366e-02,0.394,-0.156
-3.364e-02,0.384,-0.156
-3.362e-02,0.386,-0.154
-3.360e-02,0.386,-0.15
-3.358e-02,0.386,-0.148
-3.356e-02,0.384,-0.154
-3.354e-02,0.384,-0.158
-3.352e-02,0.386,-0.15
-3.350e-02,0.382,-0.15
-3.348e-02,0.39,-0.15
-3.346e-02,0.386,-0.154
-3.344e-02,0.388,-0.148
-3.342e-02,0.382,-0.15
-3.340e-02,0.382,-0.156
-3.338e-02,0.39,-0.148
-3.336e-02,0.382,-0.154
-3.334e-02,0.382,-0.154
-3.332e-02,0.378,-0.152
-3.330e-02,0.384,-0.152
-3.328e-02,0.386,-0.148
-3.326e-02,0.386,-0.15
-3.324e-02,0.382,-0.148
-3.322e-02,0.39,-0.152
-3.320e-02,0.388,-0.152
-3.318e-02,0.382,-0.15
-3.316e-02,0.392,-0.15
-3.314e-02,0.38,-0.15
-3.312e-02,0.382,-0.15
-3.310e-02,0.384,-0.154
-3.308e-02,0.384,-0.148
-3.306e-02,0.388,-0.154
-3.304e-02,0.39,-0.15
-3.302e-02,0.384,-0.148
-3.300e-02,0.388,-0.148
-3.298e-02,0.382,-0.15
-3.296e-02,0.376,-0.15
-3.294e-02,0.384,-0.146
-3.292e-02,0.38,-0.152
-3.290e-02,0.388,-0.148
-3.288e-02,0.39,-0.152
-3.286e-02,0.386,-0.154
-3.284e-02,0.382,-0.144
-3.282e-02,0.386,-0.142
-3.280e-02,0.39,-0.158
-3.278e-02,0.382,-0.152
-3.276e-02,0.38,-0.144
-3.274e-02,0.382,-0.152
-3.272e-02,0.382,-0.142
-3.270e-02,0.382,-0.154
-3.268e-02,0.384,-0.15
-3.266e-02,0.386,-0.146
-3.264e-02,0.386,-0.154
-3.262e-02,0.376,-0.15
-3.260e-02,0.384,-0.15
-3.258e-02,0.384,-0.148
-3.256e-02,0.386,-0.146
-3.254e-02,0.386,-0.148
-3.252e-02,0.376,-0.146
-3.250e-02,0.392,-0.148
-3.248e-02,0.388,-0.154
-3.246e-02,0.39,-0.146
-3.244e-02,0.384,-0.152
-3.242e-02,0.382,-0.144
-3.240e-02,0.388,-0.154
-3.238e-02,0.384,-0.146
-3.236e-02,0.384,-0.15
-3.234e-02,0.384,-0.14
-3.232e-02,0.384,-0.152
-3.230e-02,0.388,-0.148
-3.228e-02,0.392,-0.146
-3.226e-02,0.386,-0.146
-3.224e-02,0.384,-0.15
-3.222e-02,0.39,-0.144
-3.220e-02,0.382,-0.148
-3.218e-02,0.382,-0.152
-3.216e-02,0.386,-0.152
-3.214e-02,0.392,-0.15
-3.212e-02,0.384,-0.154
-3.210e-02,0.39,-0.148
-3.208e-02,0.384,-0.144
-3.206e-02,0.392,-0.152
-3.204e-02,0.388,-0.15
-3.202e-02,0.388,-0.148
-3.200e-02,0.388,-0.154
-3.198e-02,0.386,-0.15
-3.196e-02,0.388,-0.15
-3.194e-02,0.384,-0.144
-3.192e-02,0.388,-0.144
-3.190e-02,0.386,-0.148
-3.188e-02,0.392,-0.148
-3.186e-02,0.382,-0.144
-3.184e-02,0.392,-0.148
-3.182e-02,0.392,-0.144
-3.180e-02,0.386,-0.142
-3.178e-02,0.39,-0.14
-3.176e-02,0.388,-0.15
-3.174e-02,0.384,-0.148
-3.172e-02,0.392,-0.15
-3.170e-02,0.386,-0.15
-3.168e-02,0.388,-0.146
-3.166e-02,0.382,-0.146
-3.164e-02,0.386,-0.142
-3.162e-02,0.384,-0.146
-3.160e-02,0.384,-0.144
-3.158e-02,0.386,-0.148
-3.156e-02,0.384,-0.146
-3.154e-02,0.38,-0.146
-3.152e-02,0.382,-0.146
-3.150e-02,0.392,-0.144
-3.148e-02,0.384,-0.142
-3.146e-02,0.39,-0.146
-3.144e-02,0.386,-0.148
-3.142e-02,0.386,-0.146
-3.140e-02,0.396,-0.148
-3.138e-02,0.39,-0.148
-3.136e-02,0.388,-0.138
-3.134e-02,0.386,-0.144
-3.132e-02,0.386,-0.146
-3.130e-02,0.386,-0.144
-3.128e-02,0.386,-0.144
-3.126e-02,0.386,-0.144
-3.124e-02,0.384,-0.142
-3.122e-02,0.392,-0.144
-3.120e-02,0.384,-0.144
-3.118e-02,0.388,-0.144
-3.116e-02,0.384,-0.144
-3.114e-02,0.39,-0.14
-3.112e-02,0.388,-0.142
-3.110e-02,0.386,-0.142
-3.108e-02,0.388,-0.142
-3.106e-02,0.382,-0.146
-3.104e-02,0.392,-0.14
-3.102e-02,0.384,-0.142
-3.100e-02,0.388,-0.14
-3.098e-02,0.386,-0.142
-3.096e-02,0.386,-0.148
-3.094e-02,0.38,-0.146
-3.092e-02,0.386,-0.138
-3.090e-02,0.386,-0.142
-3.088e-02,0.388,-0.142
-3.086e-02,0.384,-0.144
-3.084e-02,0.382,-0.142
-3.082e-02,0.382,-0.146
-3.080e-02,0.382,-0.148
-3.078e-02,0.384,-0.136
-3.076e-02,0.39,-0.152
-3.074e-02,0.384,-0.138
-3.072e-02,0.39,-0.144
-3.070e-02,0.38,-0.14
-3.068e-02,0.384,-0.146
-3.066e-02,0.382,-0.142
-3.064e-02,0.384,-0.14
-3.062e-02,0.386,-0.14
-3.060e-02,0.386,-0.14
-3.058e-02,0.386,-0.138
-3.056e-02,0.382,-0.138
-3.054e-02,0.384,-0.144
-3.052e-02,0.384,-0.14
-3.050e-02,0.384,-0.14
-3.048e-02,0.388,-0.144
-3.046e-02,0.392,-0.142
-3.044e-02,0.382,-0.148
-3.042e-02,0.386,-0.138
-3.040e-02,0.384,-0.14
-3.038e-02,0.384,-0.138
-3.036e-02,0.388,-0.14
-3.034e-02,0.392,-0.142
-3.032e-02,0.388,-0.134
-3.030e-02,0.386,-0.134
-3.028e-02,0.39,-0.136
-3.026e-02,0.386,-0.144
-3.024e-02,0.392,-0.136
-3.022e-02,0.384,-0.136
-3.020e-02,0.384,-0.14
-3.018e-02,0.386,-0.138
-3.016e-02,0.384,-0.142
-3.014e-02,0.388,-0.134
-3.012e-02,0.39,-0.14
-3.010e-02,0.388,-0.144
-3.008e-02,0.39,-0.142
-3.006e-02,0.388,-0.138
-3.004e-02,0.386,-0.142
-3.002e-02,0.386,-0.136
-3.000e-02,0.39,-0.14
-2.998e-02,0.388,-0.14
-2.996e-02,0.386,-0.144
-2.994e-02,0.386,-0.138
-2.992e-02,0.384,-0.138
-2.990e-02,0.384,-0.142
-2.988e-02,0.384,-0.132
-2.986e-02,0.384,-0.146
-2.984e-02,0.388,-0.136
-2.982e-02,0.386,-0.134
-2.980e-02,0.388,-0.142
-2.978e-02,0.384,-0.142
-2.976e-02,0.386,-0.136
-2.974e-02,0.392,-0.144
-2.972e-02,0.386,-0.142
-2.970e-02,0.378,-0.142
-2.968e-02,0.38,-0.14
-2.966e-02,0.384,-0.14
-2.964e-02,0.388,-0.138
-2.962e-02,0.38,-0.134
-2.960e-02,0.382,-0.14
-2.958e-02,0.384,-0.136
-2.956e-02,0.384,-0.138
-2.954e-02,0.384,-0.134
-2.952e-02,0.386,-0.13
-2.950e-02,0.39,-0.14
-2.948e-02,0.382,-0.14
-2.946e-02,0.382,-0.14
-2.944e-02,0.382,-0.14
-2.942e-02,0.388,-0.134
-2.940e-02,0.386,-0.14
-2.938e-02,0.386,-0.138
-2.936e-02,0.384,-0.134
-2.934e-02,0.39,-0.132
-2.932e-02,0.384,-0.136
-2.930e-02,0.382,-0.142
-2.928e-02,0.386,-0.14
-2.926e-02,0.382,-0.142
-2.924e-02,0.392,-0.134
-2.922e-02,0.382,-0.134
-2.920e-02,0.384,-0.132
-2.918e-02,0.392,-0.138
-2.916e-02,0.386,-0.134
-2.914e-02,0.38,-0.138
-2.912e-02,0.39,-0.132
-2.910e-02,0.392,-0.134
-2.908e-02,0.384,-0.132
-2.906e-02,0.384,-0.142
-2.904e-02,0.39,-0.14
-2.902e-02,0.386,-0.136
-2.900e-02,0.39,-0.136
-2.898e-02,0.382,-0.136
-2.896e-02,0.382,-0.14
-2.894e-02,0.39,-0.142
-2.892e-02,0.386,-0.136
-2.890e-02,0.392,-0.134
-2.888e-02,0.39,-0.132
-2.886e-02,0.386,-0.132
-2.884e-02,0.386,-0.134
-2.882e-02,0.388,-0.136
-2.880e-02,0.388,-0.132
-2.878e-02,0.382,-0.136
-2.876e-02,0.384,-0.134
-2.874e-02,0.382,-0.132
-2.872e-02,0.388,-0.138
-2.870e-02,0.388,-0.128
-2.868e-02,0.386,-0.13
-2.866e-02,0.388,-0.13
-2.864e-02,0.388,-0.132
-2.862e-02,0.384,-0.134
-2.860e-02,0.392,-0.13
-2.858e-02,0.384,-0.134
-2.856e-02,0.39,-0.136
-2.854e-02,0.392,-0.134
-2.852e-02,0.388,-0.136
-2.850e-02,0.392,-0.136
-2.848e-02,0.382,-0.128
-2.846e-02,0.374,-0.132
-2.844e-02,0.384,-0.128
-2.842e-02,0.386,-0.13
-2.840e-02,0.384,-0.134
-2.838e-02,0.39,-0.13
-2.836e-02,0.384,-0.136
-2.834e-02,0.39,-0.136
-2.832e-02,0.386,-0.13
-2.830e-02,0.382,-0.128
-2.828e-02,0.386,-0.134
-2.826e-02,0.384,-0.13
-2.824e-02,0.388,-0.136
-2.822e-02,0.384,-0.134
-2.820e-02,0.392,-0.128
-2.818e-02,0.39,-0.13
-2.816e-02,0.386,-0.138
-2.814e-02,0.382,-0.136
-2.812e-02,0.392,-0.13
-2.810e-02,0.39,-0.136
-2.808e-02,0.388,-0.132
-2.806e-02,0.388,-0.134
-2.804e-02,0.392,-0.132
-2.802e-02,0.384,-0.13
-2.800e-02,0.388,-0.128
-2.798e-02,0.386,-0.136
-2.796e-02,0.386,-0.136
-2.794e-02,0.386,-0.13
-2.792e-02,0.388,-0.132
-2.790e-02,0.384,-0.128
-2.788e-02,0.39,-0.124
-2.786e-02,0.386,-0.128
-2.784e-02,0.39,-0.126
-2.782e-02,0.384,-0.132
-2.780e-02,0.388,-0.134
-2.778e-02,0.388,-0.132
-2.776e-02,0.392,-0.132
-2.774e-02,0.382,-0.128
-2.772e-02,0.388,-0.134
-2.770e-02,0.384,-0.134
-2.768e-02,0.384,-0.13
-2.766e-02,0.39,-0.13
-2.764e-02,0.388,-0.14
-2.762e-02,0.378,-0.134
-2.760e-02,0.394,-0.128
-2.758e-02,0.386,-0.128
-2.756e-02,0.382,-0.13
-2.754e-02,0.386,-0.124
-2.752e-02,0.384,-0.134
-2.750e-02,0.384,-0.132
-2.748e-02,0.384,-0.134
-2.746e-02,0.382,-0.128
-2.744e-02,0.384,-0.13
-2.742e-02,0.382,-0.13
-2.740e-02,0.382,-0.132
-2.738e-02,0.39,-0.128
-2.736e-02,0.386,-0.128
-2.734e-02,0.386,-0.13
-2.732e-02,0.384,-0.126
-2.730e-02,0.382,-0.13
-2.728e-02,0.382,-0.13
-2.726e-02,0.388,-0.126
-2.724e-02,0.386,-0.126
-2.722e-02,0.386,-0.126
-2.720e-02,0.386,-0.124
-2.718e-02,0.382,-0.128
-2.716e-02,0.39,-0.128
-2.714e-02,0.384,-0.13
-2.712e-02,0.384,-0.126
-2.710e-02,0.384,-0.134
-2.708e-02,0.39,-0.13
-2.706e-02,0.388,-0.128
-2.704e-02,0.382,-0.13
-2.702e-02,0.382,-0.128
-2.700e-02,0.392,-0.13
-2.698e-02,0.382,-0.132
-2.696e-02,0.384,-0.128
-2.694e-02,0.384,-0.126
-2.692e-02,0.386,-0.124
-2.690e-02,0.382,-0.126
-2.688e-02,0.382,-0.126
-2.686e-02,0.382,-0.13
-2.684e-02,0.382,-0.128
-2.682e-02,0.388,-0.124
-2.680e-02,0.384,-0.128
-2.678e-02,0.382,-0.132
-2.676e-02,0.384,-0.126
-2.674e-02,0.384,-0.126
-2.672e-02,0.388,-0.128
-2.670e-02,0.382,-0.128
-2.668e-02,0.384,-0.124
-2.666e-02,0.392,-0.126
-2.664e-02,0.392,-0.124
-2.662e-02,0.384,-0.126
-2.660e-02,0.378,-0.124
-2.658e-02,0.384,-0.128
-2.656e-02,0.388,-0.126
-2.654e-02,0.39,-0.128
-2.652e-02,0.388,-0.124
-2.650e-02,0.39,-0.124
-2.648e-02,0.382,-0.13
-2.646e-02,0.384,-0.128
-2.644e-02,0.392,-0.126
-2.642e-02,0.378,-0.132
-2.640e-02,0.384,-0.126
-2.638e-02,0.388,-0.126
-2.636e-02,0.384,-0.128
-2.634e-02,0.388,-0.126
-2.632e-02,0.388,-0.124
-2.630e-02,0.382,-0.124
-2.628e-02,0.386,-0.126
-2.626e-02,0.382,-0.128
-2.624e-02,0.384,-0.126
-2.622e-02,0.388,-0.122
-2.620e-02,0.384,-0.126
-2.618e-02,0.386,-0.126
-2.616e-02,0.382,-0.126
-2.614e-02,0.388,-0.12
-2.612e-02,0.392,-0.13
-2.610e-02,0.388,-0.128
-2.608e-02,0.384,-0.13
-2.606e-02,0.386,-0.126
-2.604e-02,0.39,-0.124
-2.602e-02,0.386,-0.13
-2.600e-02,0.386,-0.128
-2.598e-02,0.386,-0.122
-2.596e-02,0.386,-0.122
-2.594e-02,0.388,-0.12
-2.592e-02,0.382,-0.126
-2.590e-02,0.384,-0.12
-2.588e-02,0.39,-0.124
-2.586e-02,0.384,-0.126
-2.584e-02,0.386,-0.126
-2.582e-02,0.384,-0.128
-2.580e-02,0.386,-0.124
-2.578e-02,0.388,-0.122
-2.576e-02,0.386,-0.12
-2.574e-02,0.388,-0.124
-2.572e-02,0.382,-0.126
-2.570e-02,0.388,-0.126
-2.568e-02,0.392,-0.122
-2.566e-02,0.386,-0.124
-2.564e-02,0.388,-0.128
-2.562e-02,0.39,-0.13
-2.560e-02,0.384,-0.132
-2.558e-02,0.386,-0.12
-2.556e-02,0.388,-0.126
-2.554e-02,0.386,-0.126
-2.552e-02,0.386,-0.118
-2.550e-02,0.384,-0.122
-2.548e-02,0.39,-0.122
-2.546e-02,0.386,-0.118
-2.544e-02,0.378,-0.126
-2.542e-02,0.376,-0.122
-2.540e-02,0.382,-0.122
-2.538e-02,0.386,-0.126
-2.536e-02,0.386,-0.124
-2.534e-02,0.382,-0.122
-2.532e-02,0.386,-0.13
-2.530e-02,0.386,-0.12
-2.528e-02,0.392,-0.126
-2.526e-02,0.392,-0.118
-2.524e-02,0.386,-0.12
-2.522e-02,0.39,-0.124
-2.520e-02,0.396,-0.116
-2.518e-02,0.396,-0.12
-2.516e-02,0.396,-0.122
-2.514e-02,0.398,-0.124
-2.512e-02,0.392,-0.126
-2.510e-02,0.394,-0.116
-2.508e-02,0.4,-0.126
-2.506e-02,0.396,-0.12
-2.504e-02,0.39,-0.128
-2.502e-02,0.388,-0.124
-2.500e-02,0.392,-0.126
-2.498e-02,0.384,-0.12
-2.496e-02,0.39,-0.122
-2.494e-02,0.392,-0.12
-2.492e-02,0.386,-0.124
-2.490e-02,0.384,-0.122
-2.488e-02,0.382,-0.126
-2.486e-02,0.388,-0.12
-2.484e-02,0.388,-0.12
-2.482e-02,0.386,-0.12
-2.480e-02,0.382,-0.122
-2.478e-02,0.386,-0.126
-2.476e-02,0.39,-0.116
-2.474e-02,0.388,-0.126
-2.472e-02,0.392,-0.116
-2.470e-02,0.388,-0.122
-2.468e-02,0.388,-0.124
-2.466e-02,0.384,-0.122
-2.464e-02,0.384,-0.118
-2.462e-02,0.388,-0.116
-2.460e-02,0.388,-0.118
-2.458e-02,0.39,-0.118
-2.456e-02,0.384,-0.112
-2.454e-02,0.39,-0.122
-2.452e-02,0.382,-0.116
-2.450e-02,0.382,-0.114
-2.448e-02,0.386,-0.122
-2.446e-02,0.384,-0.12
-2.444e-02,0.38,-0.118
-2.442e-02,0.388,-0.116
-2.440e-02,0.388,-0.118
-2.438e-02,0.386,-0.12
-2.436e-02,0.392,-0.118
-2.434e-02,0.384,-0.118
-2.432e-02,0.382,-0.122
-2.430e-02,0.388,-0.12
-2.428e-02,0.388,-0.122
-2.426e-02,0.382,-0.116
-2.424e-02,0.384,-0.116
-2.422e-02,0.386,-0.116
-2.420e-02,0.386,-0.112
-2.418e-02,0.384,-0.118
-2.416e-02,0.39,-0.122
-2.414e-02,0.386,-0.118
-2.412e-02,0.39,-0.114
-2.410e-02,0.386,-0.12
-2.408e-02,0.392,-0.114
-2.406e-02,0.388,-0.12
-2.404e-02,0.388,-0.118
-2.402e-02,0.39,-0.116
-2.400e-02,0.384,-0.112
-2.398e-02,0.378,-0.118
-2.396e-02,0.386,-0.118
-2.394e-02,0.386,-0.118
-2.392e-02,0.38,-0.12
-2.390e-02,0.39,-0.118
-2.388e-02,0.386,-0.116
-2.386e-02,0.384,-0.116
-2.384e-02,0.384,-0.12
-2.382e-02,0.384,-0.116
-2.380e-02,0.384,-0.112
-2.378e-02,0.382,-0.112
-2.376e-02,0.39,-0.122
-2.374e-02,0.388,-0.118
-2.372e-02,0.382,-0.116
-2.370e-02,0.378,-0.114
-2.368e-02,0.388,-0.118
-2.366e-02,0.382,-0.112
-2.364e-02,0.388,-0.122
-2.362e-02,0.386,-0.116
-2.360e-02,0.382,-0.118
-2.358e-02,0.386,-0.112
-2.356e-02,0.388,-0.122
-2.354e-02,0.384,-0.12
-2.352e-02,0.382,-0.11
-2.350e-02,0.384,-0.118
-2.348e-02,0.384,-0.12
-2.346e-02,0.384,-0.116
-2.344e-02,0.382,-0.116
-2.342e-02,0.382,-0.114
-2.340e-02,0.386,-0.116
-2.338e-02,0.382,-0.11
-2.336e-02,0.382,-0.116
-2.334e-02,0.384,-0.12
-2.332e-02,0.388,-0.112
-2.330e-02,0.386,-0.114
-2.328e-02,0.382,-0.116
-2.326e-02,0.386,-0.114
-2.324e-02,0.384,-0.12
-2.322e-02,0.384,-0.112
-2.320e-02,0.386,-0.114
-2.318e-02,0.388,-0.12
-2.316e-02,0.39,-0.11
-2.314e-02,0.386,-0.114
-2.312e-02,0.386,-0.116
-2.310e-02,0.388,-0.118
-2.308e-02,0.384,-0.114
-2.306e-02,0.39,-0.114
-2.304e-02,0.382,-0.112
-2.302e-02,0.388,-0.11
-2.300e-02,0.394,-0.12
-2.298e-02,0.382,-0.114
-2.296e-02,0.388,-0.112
-2.294e-02,0.386,-0.108
-2.292e-02,0.384,-0.108
-2.290e-02,0.382,-0.11
-2.288e-02,0.384,-0.114
-2.286e-02,0.386,-0.112
-2.284e-02,0.382,-0.112
-2.282e-02,0.382,-0.11
-2.280e-02,0.382,-0.112
-2.278e-02,0.386,-0.118
-2.276e-02,0.386,-0.11
-2.274e-02,0.378,-0.112
-2.272e-02,0.39,-0.112
-2.270e-02,0.388,-0.116
-2.268e-02,0.388,-0.112
-2.266e-02,0.386,-0.112
-2.264e-02,0.378,-0.112
-2.262e-02,0.384,-0.108
-2.260e-02,0.384,-0.108
-2.258e-02,0.388,-0.118
-2.256e-02,0.384,-0.116
-2.254e-02,0.382,-0.106
-2.252e-02,0.386,-0.108
-2.250e-02,0.39,-0.106
-2.248e-02,0.38,-0.11
-2.246e-02,0.388,-0.11
-2.244e-02,0.388,-0.122
-2.242e-02,0.386,-0.118
-2.240e-02,0.39,-0.112
-2.238e-02,0.392,-0.11
-2.236e-02,0.39,-0.102
-2.234e-02,0.388,-0.112
-2.232e-02,0.388,-0.11
-2.230e-02,0.384,-0.104
-2.228e-02,0.378,-0.112
-2.226e-02,0.388,-0.106
-2.224e-02,0.378,-0.108
-2.222e-02,0.384,-0.112
-2.220e-02,0.392,-0.112
-2.218e-02,0.386,-0.104
-2.216e-02,0.384,-0.112
-2.214e-02,0.388,-0.11
-2.212e-02,0.386,-0.106
-2.210e-02,0.386,-0.112
-2.208e-02,0.388,-0.118
-2.206e-02,0.386,-0.114
-2.204e-02,0.386,-0.11
-2.202e-02,0.384,-0.112
-2.200e-02,0.388,-0.106
-2.198e-02,0.384,-0.112
-2.196e-02,0.382,-0.106
-2.194e-02,0.384,-0.11
-2.192e-02,0.388,-0.114
-2.190e-02,0.382,-0.108
-2.188e-02,0.39,-0.108
-2.186e-02,0.386,-0.116
-2.184e-02,0.388,-0.108
-2.182e-02,0.386,-0.106
-2.180e-02,0.388,-0.108
-2.178e-02,0.386,-0.11
-2.176e-02,0.388,-0.112
-2.174e-02,0.386,-0.112
-2.172e-02,0.39,-0.11
-2.170e-02,0.386,-0.11
-2.168e-02,0.384,-0.11
-2.166e-02,0.392,-0.106
-2.164e-02,0.388,-0.108
-2.162e-02,0.382,-0.108
-2.160e-02,0.386,-0.11
-2.158e-02,0.388,-0.11
-2.156e-02,0.382,-0.11
-2.154e-02,0.386,-0.108
-2.152e-02,0.382,-0.112
-2.150e-02,0.384,-0.112
-2.148e-02,0.382,-0.11
-2.146e-02,0.382,-0.108
