"TIME","CH3","CH4"
-2.0320e-02,0.018,-0.076
-2.0310e-02,0.02,-0.078
-2.0300e-02,0.008,-0.084
-2.0290e-02,0.012,-0.076
-2.0280e-02,0.016,-0.072
-2.0270e-02,0.018,-0.076
-2.0260e-02,0.01,-0.074
-2.0250e-02,0.016,-0.076
-2.0240e-02,0.01,-0.07
-2.0230e-02,0.016,-0.078
-2.0220e-02,0.018,-0.072
-2.0210e-02,0.016,-0.076
-2.0200e-02,0.014,-0.076
-2.0190e-02,0.016,-0.08
-2.0180e-02,0.012,-0.074
-2.0170e-02,0.01,-0.076
-2.0160e-02,0.018,-0.078
-2.0150e-02,0.016,-0.07
-2.0140e-02,0.012,-0.068
-2.0130e-02,0.016,-0.076
-2.0120e-02,0.012,-0.076
-2.0110e-02,0.008,-0.074
-2.0100e-02,0.014,-0.076
-2.0090e-02,0.018,-0.072
-2.0080e-02,0.018,-0.072
-2.0070e-02,0.018,-0.074
-2.0060e-02,0.016,-0.074
-2.0050e-02,0.016,-0.07
-2.0040e-02,0.01,-0.072
-2.0030e-02,0.016,-0.074
-2.0020e-02,0.018,-0.076
-2.0010e-02,0.016,-0.074
-2.0000e-02,0.018,-0.076
-1.9990e-02,0.012,-0.072
-1.9980e-02,0.02,-0.076
-1.9970e-02,0.012,-0.074
-1.9960e-02,0.022,-0.074
-1.9950e-02,0.024,-0.07
-1.9940e-02,0.018,-0.07
-1.9930e-02,0.02,-0.068
-1.9920e-02,0.016,-0.074
-1.9910e-02,0.01,-0.07
-1.9900e-02,0.016,-0.07
-1.9890e-02,0.01,-0.072
-1.9880e-02,0.018,-0.074
-1.9870e-02,0.016,-0.072
-1.9860e-02,0.016,-0.066
-1.9850e-02,0.016,-0.072
-1.9840e-02,0.012,-0.068
-1.9830e-02,0.012,-0.068
-1.9820e-02,0.008,-0.072
-1.9810e-02,0.016,-0.064
-1.9800e-02,0.014,-0.07
-1.9790e-02,0.018,-0.066
-1.9780e-02,0.016,-0.068
-1.9770e-02,0.018,-0.064
-1.9760e-02,0.012,-0.068
-1.9750e-02,0.016,-0.068
-1.9740e-02,0.018,-0.072
-1.9730e-02,0.018,-0.068
-1.9720e-02,0.012,-0.068
-1.9710e-02,0.018,-0.064
-1.9700e-02,0.016,-0.066
-1.9690e-02,0.022,-0.066
-1.9680e-02,0.014,-0.072
-1.9670e-02,0.014,-0.068
-1.9660e-02,0.016,-0.072
-1.9650e-02,0.014,-0.064
-1.9640e-02,0.018,-0.064
-1.9630e-02,0.018,-0.066
-1.9620e-02,0.01,-0.068
-1.9610e-02,0.01,-0.064
-1.9600e-02,0.016,-0.068
-1.9590e-02,0.014,-0.068
-1.9580e-02,0.016,-0.068
-1.9570e-02,0.014,-0.066
-1.9560e-02,0.02,-0.066
-1.9550e-02,0.012,-0.064
-1.9540e-02,0.016,-0.066
-1.9530e-02,0.006,-0.064
-1.9520e-02,0.012,-0.068
-1.9510e-02,0.016,-0.066
-1.9500e-02,0.018,-0.068
-1.9490e-02,0.014,-0.072
-1.9480e-02,0.02,-0.07
-1.9470e-02,0.012,-0.062
-1.9460e-02,0.02,-0.062
-1.9450e-02,0.01,-0.062
-1.9440e-02,0.02,-0.064
-1.9430e-02,0.016,-0.064
-1.9420e-02,0.018,-0.068
-1.9410e-02,0.016,-0.068
-1.9400e-02,0.016,-0.064
-1.9390e-02,0.018,-0.066
-1.9380e-02,0.012,-0.06
-1.9370e-02,0.014,-0.056
-1.9360e-02,0.024,-0.066
-1.9350e-02,0.014,-0.066
-1.9340e-02,0.016,-0.058
-1.9330e-02,0.016,-0.068
-1.9320e-02,0.014,-0.064
-1.9310e-02,0.012,-0.064
-1.9300e-02,0.008,-0.064
-1.9290e-02,0.016,-0.068
-1.9280e-02,0.016,-0.06
-1.9270e-02,0.008,-0.06
-1.9260e-02,0.016,-0.06
-1.9250e-02,0.014,-0.058
-1.9240e-02,0.014,-0.06
-1.9230e-02,0.02,-0.064
-1.9220e-02,0.008,-0.06
-1.9210e-02,0.014,-0.06
-1.9200e-02,0.01,-0.058
-1.9190e-02,0.014,-0.07
-1.9180e-02,0.014,-0.06
-1.9170e-02,0.02,-0.06
-1.9160e-02,0.016,-0.064
-1.9150e-02,0.016,-0.06
-1.9140e-02,0.014,-0.066
-1.9130e-02,0.012,-0.058
-1.9120e-02,0.01,-0.054
-1.9110e-02,0.014,-0.056
-1.9100e-02,0.014,-0.06
-1.9090e-02,0.012,-0.064
-1.9080e-02,0.014,-0.064
-1.9070e-02,0.018,-0.062
-1.9060e-02,0.022,-0.056
-1.9050e-02,0.01,-0.054
-1.9040e-02,0.02,-0.058
-1.9030e-02,0.018,-0.064
-1.9020e-02,0.016,-0.058
-1.9010e-02,0.016,-0.064
-1.9000e-02,0.014,-0.062
-1.8990e-02,0.014,-0.056
-1.8980e-02,0.018,-0.056
-1.8970e-02,0.016,-0.056
-1.8960e-02,0.016,-0.064
-1.8950e-02,0.022,-0.056
-1.8940e-02,0.014,-0.052
-1.8930e-02,0.018,-0.064
-1.8920e-02,0.018,-0.056
-1.8910e-02,0.016,-0.056
-1.8900e-02,0.014,-0.064
-1.8890e-02,0.014,-0.056
-1.8880e-02,0.014,-0.056
-1.8870e-02,0.016,-0.054
-1.8860e-02,0.016,-0.058
-1.8850e-02,0.012,-0.062
-1.8840e-02,0.018,-0.054
-1.8830e-02,0.016,-0.058
-1.8820e-02,0.016,-0.054
-1.8810e-02,0.014,-0.052
-1.8800e-02,0.014,-0.06
-1.8790e-02,0.016,-0.054
-1.8780e-02,0.014,-0.056
-1.8770e-02,0.02,-0.058
-1.8760e-02,0.012,-0.056
-1.8750e-02,0.016,-0.052
-1.8740e-02,0.02,-0.052
-1.8730e-02,0.012,-0.056
-1.8720e-02,0.016,-0.052
-1.8710e-02,0.02,-0.054
-1.8700e-02,0.016,-0.056
-1.8690e-02,0.016,-0.056
-1.8680e-02,0.014,-0.054
-1.8670e-02,0.012,-0.054
-1.8660e-02,0.01,-0.054
-1.8650e-02,0.012,-0.054
-1.8640e-02,0.016,-0.056
-1.8630e-02,0.016,-0.06
-1.8620e-02,0.012,-0.058
-1.8610e-02,0.012,-0.056
-1.8600e-02,0.02,-0.05
-1.8590e-02,0.01,-0.046
-1.8580e-02,0.008,-0.054
-1.8570e-02,0.012,-0.056
-1.8560e-02,0.016,-0.05
-1.8550e-02,0.02,-0.054
-1.8540e-02,0.016,-0.048
-1.8530e-02,0.014,-0.052
-1.8520e-02,0.01,-0.052
-1.8510e-02,0.016,-0.058
-1.8500e-02,0.008,-0.046
-1.8490e-02,0.016,-0.052
-1.8480e-02,0.01,-0.056
-1.8470e-02,0.01,-0.05
-1.8460e-02,0.018,-0.05
-1.8450e-02,0.016,-0.056
-1.8440e-02,0.008,-0.052
-1.8430e-02,0.01,-0.046
-1.8420e-02,0.012,-0.052
-1.8410e-02,0.016,-0.052
-1.8400e-02,0.022,-0.056
-1.8390e-02,0.02,-0.046
-1.8380e-02,0.016,-0.056
-1.8370e-02,0.016,-0.054
-1.8360e-02,0.016,-0.052
-1.8350e-02,0.018,-0.052
-1.8340e-02,0.018,-0.046
-1.8330e-02,0.012,-0.052
-1.8320e-02,0.014,-0.048
-1.8310e-02,0.02,-0.052
-1.8300e-02,0.016,-0.044
-1.8290e-02,0.012,-0.04
-1.8280e-02,0.016,-0.048
-1.8270e-02,0.016,-0.048
-1.8260e-02,0.008,-0.052
-1.8250e-02,0.01,-0.05
-1.8240e-02,0.012,-0.046
-1.8230e-02,0.012,-0.052
-1.8220e-02,0.018,-0.048
-1.8210e-02,0.018,-0.052
-1.8200e-02,0.008,-0.044
-1.8190e-02,0.012,-0.048
-1.8180e-02,0.01,-0.044
-1.8170e-02,0.018,-0.05
-1.8160e-02,0.018,-0.046
-1.8150e-02,0.02,-0.04
-1.8140e-02,0.014,-0.046
-1.8130e-02,0.016,-0.046
-1.8120e-02,0.018,-0.046
-1.8110e-02,0.012,-0.044
-1.8100e-02,0.014,-0.046
-1.8090e-02,0.01,-0.05
-1.8080e-02,0.014,-0.054
-1.8070e-02,0.018,-0.048
-1.8060e-02,0.016,-0.046
-1.8050e-02,0.008,-0.038
-1.8040e-02,0.02,-0.036
-1.8030e-02,0.014,-0.042
-1.8020e-02,0.016,-0.05
-1.8010e-02,0.008,-0.044
-1.8000e-02,0.014,-0.046
-1.7990e-02,0.018,-0.042
-1.7980e-02,0.018,-0.042
-1.7970e-02,0.01,-0.044
-1.7960e-02,0.016,-0.04
-1.7950e-02,0.008,-0.044
-1.7940e-02,0.01,-0.04
-1.7930e-02,0.018,-0.044
-1.7920e-02,0.016,-0.04
-1.7910e-02,0.016,-0.046
-1.7900e-02,0.016,-0.048
-1.7890e-02,0.016,-0.044
-1.7880e-02,0.02,-0.042
-1.7870e-02,0.018,-0.042
-1.7860e-02,0.016,-0.044
-1.7850e-02,0.012,-0.04
-1.7840e-02,0.014,-0.042
-1.7830e-02,0.012,-0.036
-1.7820e-02,0.016,-0.038
-1.7810e-02,0.02,-0.044
-1.7800e-02,0.014,-0.04
-1.7790e-02,0.016,-0.04
-1.7780e-02,0.014,-0.036
-1.7770e-02,0.012,-0.04
-1.7760e-02,0.02,-0.044
-1.7750e-02,0.018,-0.042
-1.7740e-02,0.016,-0.044
-1.7730e-02,0.014,-0.04
-1.7720e-02,0.008,-0.038
-1.7710e-02,0.02,-0.046
-1.7700e-02,0.016,-0.034
-1.7690e-02,0.016,-0.042
-1.7680e-02,0.012,-0.044
-1.7670e-02,0.012,-0.046
-1.7660e-02,0.016,-0.034
-1.7650e-02,0.018,-0.04
-1.7640e-02,0.014,-0.034
-1.7630e-02,0.012,-0.038
-1.7620e-02,0.012,-0.04
-1.7610e-02,0.014,-0.04
-1.7600e-02,0.016,-0.04
-1.7590e-02,0.018,-0.046
-1.7580e-02,0.006,-0.042
-1.7570e-02,0.012,-0.04
-1.7560e-02,0.014,-0.044
-1.7550e-02,0.012,-0.04
-1.7540e-02,0.016,-0.038
-1.7530e-02,0.018,-0.04
-1.7520e-02,0.014,-0.04
-1.7510e-02,0.018,-0.036
-1.7500e-02,0.016,-0.04
-1.7490e-02,0.01,-0.042
-1.7480e-02,0.016,-0.04
-1.7470e-02,0.014,-0.034
-1.7460e-02,0.012,-0.038
-1.7450e-02,0.02,-0.042
-1.7440e-02,0.012,-0.04
-1.7430e-02,0.018,-0.038
-1.7420e-02,0.01,-0.034
-1.7410e-02,0.016,-0.042
-1.7400e-02,0.012,-0.032
-1.7390e-02,0.016,-0.042
-1.7380e-02,0.016,-0.04
-1.7370e-02,0.016,-0.04
-1.7360e-02,0.016,-0.04
-1.7350e-02,0.02,-0.034
-1.7340e-02,0.018,-0.038
-1.7330e-02,0.008,-0.04
-1.7320e-02,0.014,-0.044
-1.7310e-02,0.014,-0.038
-1.7300e-02,0.016,-0.04
-1.7290e-02,0.02,-0.042
-1.7280e-02,0.016,-0.032
-1.7270e-02,0.02,-0.036
-1.7260e-02,0.02,-0.032
-1.7250e-02,0.018,-0.038
-1.7240e-02,0.014,-0.038
-1.7230e-02,0.016,-0.034
-1.7220e-02,0.014,-0.04
-1.7210e-02,0.018,-0.036
-1.7200e-02,0.012,-0.038
-1.7190e-02,0.008,-0.032
-1.7180e-02,0.02,-0.036
-1.7170e-02,0.016,-0.034
-1.7160e-02,0.018,-0.04
-1.7150e-02,0.018,-0.028
-1.7140e-02,0.016,-0.034
-1.7130e-02,0.022,-0.032
-1.7120e-02,0.016,-0.034
-1.7110e-02,0.014,-0.032
-1.7100e-02,0.018,-0.028
-1.7090e-02,0.016,-0.036
-1.7080e-02,0.016,-0.034
-1.7070e-02,0.016,-0.032
-1.7060e-02,0.016,-0.036
-1.7050e-02,0.01,-0.034
-1.7040e-02,0.016,-0.034
-1.7030e-02,0.014,-0.032
-1.7020e-02,0.016,-0.03
-1.7010e-02,0.016,-0.038
-1.7000e-02,0.018,-0.03
-1.6990e-02,0.016,-0.034
-1.6980e-02,0.016,-0.032
-1.6970e-02,0.012,-0.032
-1.6960e-02,0.012,-0.032
-1.6950e-02,0.02,-0.036
-1.6940e-02,0.016,-0.028
-1.6930e-02,0.014,-0.034
-1.6920e-02,0.012,-0.034
-1.6910e-02,0.012,-0.034
-1.6900e-02,0.018,-0.032
-1.6890e-02,0.016,-0.032
-1.6880e-02,0.016,-0.03
-1.6870e-02,0.02,-0.036
-1.6860e-02,0.016,-0.034
-1.6850e-02,0.012,-0.028
-1.6840e-02,0.014,-0.032
-1.6830e-02,0.016,-0.032
-1.6820e-02,0.016,-0.028
-1.6810e-02,0.02,-0.032
-1.6800e-02,0.02,-0.024
-1.6790e-02,0.022,-0.026
-1.6780e-02,0.016,-0.024
-1.6770e-02,0.016,-0.036
-1.6760e-02,0.016,-0.034
-1.6750e-02,0.01,-0.028
-1.6740e-02,0.016,-0.028
-1.6730e-02,0.018,-0.032
-1.6720e-02,0.016,-0.026
-1.6710e-02,0.008,-0.032
-1.6700e-02,0.012,-0.028
-1.6690e-02,0.014,-0.03
-1.6680e-02,0.01,-0.03
-1.6670e-02,0.01,-0.03
-1.6660e-02,0.022,-0.026
-1.6650e-02,0.016,-0.034
-1.6640e-02,0.016,-0.024
-1.6630e-02,0.02,-0.032
-1.6620e-02,0.012,-0.024
-1.6610e-02,0.02,-0.026
-1.6600e-02,0.014,-0.03
-1.6590e-02,0.018,-0.024
-1.6580e-02,0.01,-0.024
-1.6570e-02,0.022,-0.028
-1.6560e-02,0.012,-0.026
-1.6550e-02,0.016,-0.022
-1.6540e-02,0.014,-0.028
-1.6530e-02,0.014,-0.02
-1.6520e-02,0.016,-0.032
-1.6510e-02,0.016,-0.024
-1.6500e-02,0.018,-0.022
-1.6490e-02,0.012,-0.022
-1.6480e-02,0.016,-0.02
-1.6470e-02,0.012,-0.024
-1.6460e-02,0.016,-0.024
-1.6450e-02,0.014,-0.024
-1.6440e-02,0.016,-0.024
-1.6430e-02,0.014,-0.024
-1.6420e-02,0.016,-0.024
-1.6410e-02,0.01,-0.02
-1.6400e-02,0.014,-0.024
-1.6390e-02,0.018,-0.02
-1.6380e-02,0.014,-0.022
-1.6370e-02,0.02,-0.022
-1.6360e-02,0.026,-0.03
-1.6350e-02,0.012,-0.022
-1.6340e-02,0.018,-0.02
-1.6330e-02,0.022,-0.016
-1.6320e-02,0.008,-0.02
-1.6310e-02,0.018,-0.026
-1.6300e-02,0.02,-0.02
-1.6290e-02,0.014,-0.026
-1.6280e-02,0.026,-0.026
-1.6270e-02,0.01,-0.024
-1.6260e-02,0.014,-0.02
-1.6250e-02,0.014,-0.02
-1.6240e-02,0.022,-0.016
-1.6230e-02,0.014,-0.028
-1.6220e-02,0.012,-0.024
-1.6210e-02,0.016,-0.02
-1.6200e-02,0.018,-0.024
-1.6190e-02,0.008,-0.02
-1.6180e-02,0.016,-0.024
-1.6170e-02,0.012,-0.022
-1.6160e-02,0.014,-0.016
-1.6150e-02,0.02,-0.028
-1.6140e-02,0.016,-0.016
-1.6130e-02,0.016,-0.018
-1.6120e-02,0.014,-0.02
-1.6110e-02,0.012,-0.024
-1.6100e-02,0.018,-0.024
-1.6090e-02,0.016,-0.018
-1.6080e-02,0.022,-0.02
-1.6070e-02,0.016,-0.014
-1.6060e-02,0.016,-0.024
-1.6050e-02,0.024,-0.02
-1.6040e-02,0.014,-0.02
-1.6030e-02,0.022,-0.018
-1.6020e-02,0.016,-0.022
-1.6010e-02,0.014,-0.02
-1.6000e-02,0.018,-0.012
-1.5990e-02,0.012,-0.014
-1.5980e-02,0.016,-0.022
-1.5970e-02,0.014,-0.022
-1.5960e-02,0.018,-0.014
-1.5950e-02,0.016,-0.02
-1.5940e-02,0.014,-0.022
-1.5930e-02,0.02,-0.014
-1.5920e-02,0.016,-0.02
-1.5910e-02,0.014,-0.014
-1.5900e-02,0.02,-0.02
-1.5890e-02,0.014,-0.016
-1.5880e-02,0.012,-0.02
-1.5870e-02,0.014,-0.016
-1.5860e-02,0.018,-0.014
-1.5850e-02,0.016,-0.016
-1.5840e-02,0.014,-0.016
-1.5830e-02,0.016,-0.02
-1.5820e-02,0.022,-0.026
-1.5810e-02,0.018,-0.016
-1.5800e-02,0.016,-0.012
-1.5790e-02,0.018,-0.02
-1.5780e-02,0.012,-0.022
-1.5770e-02,0.02,-0.016
-1.5760e-02,0.012,-0.014
-1.5750e-02,0.008,-0.01
-1.5740e-02,0.016,-0.012
-1.5730e-02,0.012,-0.018
-1.5720e-02,0.01,-0.018
-1.5710e-02,0.012,-0.016
-1.5700e-02,0.016,-0.018
-1.5690e-02,0.018,-0.014
-1.5680e-02,0.018,-0.012
-1.5670e-02,0.014,-0.012
-1.5660e-02,0.018,-0.01
-1.5650e-02,0.016,-0.016
-1.5640e-02,0.018,-0.016
-1.5630e-02,0.016,-0.018
-1.5620e-02,0.014,-0.01
-1.5610e-02,0.018,-0.012
-1.5600e-02,0.018,-0.014
-1.5590e-02,0.008,-0.012
-1.5580e-02,0.012,-0.016
-1.5570e-02,0.016,-0.016
-1.5560e-02,0.018,-0.012
-1.5550e-02,0.018,-0.016
-1.5540e-02,0.022,-0.012
-1.5530e-02,0.014,-0.016
-1.5520e-02,0.016,-0.01
-1.5510e-02,0.012,-0.016
-1.5500e-02,0.02,-0.02
-1.5490e-02,0.016,-0.014
-1.5480e-02,0.014,-0.018
-1.5470e-02,0.02,-0.012
-1.5460e-02,0.016,-0.01
-1.5450e-02,0.016,-0.01
-1.5440e-02,0.014,-0.018
-1.5430e-02,0.026,-0.016
-1.5420e-02,0.012,-0.012
-1.5410e-02,0.014,-0.008
-1.5400e-02,0.018,-0.008
-1.5390e-02,0.012,-0.008
-1.5380e-02,0.018,-0.016
-1.5370e-02,0.016,-0.01
-1.5360e-02,0.012,-0.014
-1.5350e-02,0.016,-0.008
-1.5340e-02,0.012,-0.012
-1.5330e-02,0.014,-0.014
-1.5320e-02,0.016,-0.008
-1.5310e-02,0.018,-0.01
-1.5300e-02,0.016,-0.008
-1.5290e-02,0.016,-0.01
-1.5280e-02,0.026,-0.012
-1.5270e-02,0.018,-0.014
-1.5260e-02,0.02,-0.006
-1.5250e-02,0.02,-0.014
-1.5240e-02,0.016,-0.012
-1.5230e-02,0.02,-0.014
-1.5220e-02,0.018,-0.004
-1.5210e-02,0.018,-0.014
-1.5200e-02,0.016,-0.014
-1.5190e-02,0.012,-0.01
-1.5180e-02,0.018,-0.014
-1.5170e-02,0.02,-0.008
-1.5160e-02,0.018,-0.008
-1.5150e-02,0.018,-0.004
-1.5140e-02,0.022,-0.006
-1.5130e-02,0.022,-0.004
-1.5120e-02,0.018,-0.006
-1.5110e-02,0.014,-0.01
-1.5100e-02,0.016,-0.008
-1.5090e-02,0.02,-0.006
-1.5080e-02,0.016,-0.006
-1.5070e-02,0.014,-0.004
-1.5060e-02,0.018,-0.008
-1.5050e-02,0.018,-0.008
-1.5040e-02,0.02,-0.008
-1.5030e-02,0.028,-0.004
-1.5020e-02,0.03,-0.008
-1.5010e-02,0.034,-0.002
-1.5000e-02,0.044,-0.004
-1.4990e-02,0.082,-0.002
-1.4980e-02,0.138,-0.006
-1.4970e-02,0.142,-0.008
-1.4960e-02,0.084,-0.008
-1.4950e-02,0.05,-0.002
-1.4940e-02,0.038,-0.01
-1.4930e-02,0.028,-0.004
-1.4920e-02,0.028,0
-1.4910e-02,0.028,-0.002
-1.4900e-02,0.024,-0.008
-1.4890e-02,0.024,-0.004
-1.4880e-02,0.022,-0.004
-1.4870e-02,0.026,-0.002
-1.4860e-02,0.014,-0.008
-1.4850e-02,0.016,-0.008
-1.4840e-02,0.02,-0.006
-1.4830e-02,0.018,0
-1.4820e-02,0.016,0
-1.4810e-02,0.018,0.004
-1.4800e-02,0.02,-0.006
-1.4790e-02,0.024,0
-1.4780e-02,0.018,-0.004
-1.4770e-02,0.018,0
-1.4760e-02,0.02,-0.002
-1.4750e-02,0.02,-0.004
-1.4740e-02,0.014,0
-1.4730e-02,0.018,-0.004
-1.4720e-02,0.012,0
-1.4710e-02,0.018,-0.004
-1.4700e-02,0.016,-0.006
-1.4690e-02,0.016,0.002
-1.4680e-02,0.016,-0.004
-1.4670e-02,0.016,-0.004
-1.4660e-02,0.024,-0.002
-1.4650e-02,0.016,-0.006
-1.4640e-02,0.014,-0.004
-1.4630e-02,0.012,-0.004
-1.4620e-02,0.016,0.008
-1.4610e-02,0.028,-0.004
-1.4600e-02,0.016,-0.002
-1.4590e-02,0.016,0
-1.4580e-02,0.016,0
-1.4570e-02,0.014,0
-1.4560e-02,0.014,0
-1.4550e-02,0.018,-0.002
-1.4540e-02,0.012,0.004
-1.4530e-02,0.014,0.004
-1.4520e-02,0.018,0.004
-1.4510e-02,0.018,0.004
-1.4500e-02,0.012,0
-1.4490e-02,0.016,0.01
-1.4480e-02,0.018,0
-1.4470e-02,0.014,0.004
-1.4460e-02,0.022,0
-1.4450e-02,0.006,0.008
-1.4440e-02,0.014,-0.004
-1.4430e-02,0.018,0.006
-1.4420e-02,0.016,0.004
-1.4410e-02,0.022,0
-1.4400e-02,0.018,0
-1.4390e-02,0.018,0.004
-1.4380e-02,0.012,0
-1.4370e-02,0.016,0
-1.4360e-02,0.016,0.004
-1.4350e-02,0.016,0.002
-1.4340e-02,0.01,0
-1.4330e-02,0.016,0.004
-1.4320e-02,0.008,0.004
-1.4310e-02,0.016,0.01
-1.4300e-02,0.024,0.01
-1.4290e-02,0.016,0.008
-1.4280e-02,0.008,0.004
-1.4270e-02,0.018,0.006
-1.4260e-02,0.016,0.004
-1.4250e-02,0.02,0.004
-1.4240e-02,0.014,0.004
-1.4230e-02,0.018,0.008
-1.4220e-02,0.016,0.008
-1.4210e-02,0.018,0.01
-1.4200e-02,0.018,0
-1.4190e-02,0.016,0.004
-1.4180e-02,0.014,0.006
-1.4170e-02,0.014,0.004
-1.4160e-02,0.012,0.004
-1.4150e-02,0.014,0.006
-1.4140e-02,0.014,0.004
-1.4130e-02,0.014,0.008
-1.4120e-02,0.01,0.002
-1.4110e-02,0.018,-0.002
-1.4100e-02,0.008,0.016
-1.4090e-02,0.016,0.004
-1.4080e-02,0.012,0
-1.4070e-02,0.014,0.002
-1.4060e-02,0.018,0.006
-1.4050e-02,0.014,0
-1.4040e-02,0.028,0.008
-1.4030e-02,0.016,0
-1.4020e-02,0.012,0.012
-1.4010e-02,0.016,0.008
-1.4000e-02,0.016,0.012
-1.3990e-02,0.012,0.008
-1.3980e-02,0.012,0.008
-1.3970e-02,0.012,0.014
-1.3960e-02,0.016,0.008
-1.3950e-02,0.02,0.008
-1.3940e-02,0.012,0.006
-1.3930e-02,0.018,0.006
-1.3920e-02,0.016,0.014
-1.3910e-02,0.016,0.014
-1.3900e-02,0.018,0.008
-1.3890e-02,0.016,0.008
-1.3880e-02,0.018,0.014
-1.3870e-02,0.014,0.008
-1.3860e-02,0.018,0.008
-1.3850e-02,0.02,0.008
-1.3840e-02,0.008,0.008
-1.3830e-02,0.02,0.01
-1.3820e-02,0.01,0.014
-1.3810e-02,0.022,0.012
-1.3800e-02,0.018,0.016
-1.3790e-02,0.012,0.014
-1.3780e-02,0.016,0.014
-1.3770e-02,0.016,0.012
-1.3760e-02,0.012,0.016
-1.3750e-02,0.022,0.01
-1.3740e-02,0.018,0.014
-1.3730e-02,0.014,0.014
-1.3720e-02,0.018,0.008
-1.3710e-02,0.016,0.008
-1.3700e-02,0.016,0.014
-1.3690e-02,0.016,0.016
-1.3680e-02,0.016,0.012
-1.3670e-02,0.01,0.012
-1.3660e-02,0.018,0.014
-1.3650e-02,0.01,0.014
-1.3640e-02,0.012,0.012
-1.3630e-02,0.018,0.014
-1.3620e-02,0.02,0.01
-1.3610e-02,0.014,0.01
-1.3600e-02,0.02,0.006
-1.3590e-02,0.016,0.012
-1.3580e-02,0.014,0.016
-1.3570e-02,0.018,0.01
-1.3560e-02,0.012,0.016
-1.3550e-02,0.014,0.012
-1.3540e-02,0.014,0.022
-1.3530e-02,0.012,0.012
-1.3520e-02,0.02,0.014
-1.3510e-02,0.014,0.008
-1.3500e-02,0.016,0.014
-1.3490e-02,0.016,0.018
-1.3480e-02,0.016,0.01
-1.3470e-02,0.016,0.008
-1.3460e-02,0.016,0.02
-1.3450e-02,0.022,0.014
-1.3440e-02,0.018,0.022
-1.3430e-02,0.02,0.01
-1.3420e-02,0.026,0.016
-1.3410e-02,0.02,0.014
-1.3400e-02,0.02,0.01
-1.3390e-02,0.016,0.014
-1.3380e-02,0.018,0.016
-1.3370e-02,0.016,0.014
-1.3360e-02,0.012,0.018
-1.3350e-02,0.016,0.014
-1.3340e-02,0.016,0.014
-1.3330e-02,0.014,0.012
-1.3320e-02,0.016,0.02
-1.3310e-02,0.014,0.018
-1.3300e-02,0.022,0.02
-1.3290e-02,0.02,0.014
-1.3280e-02,0.014,0.018
-1.3270e-02,0.012,0.014
-1.3260e-02,0.016,0.02
-1.3250e-02,0.016,0.01
-1.3240e-02,0.016,0.012
-1.3230e-02,0.012,0.02
-1.3220e-02,0.018,0.02
-1.3210e-02,0.012,0.02
-1.3200e-02,0.016,0.018
-1.3190e-02,0.016,0.016
-1.3180e-02,0.014,0.018
-1.3170e-02,0.016,0.02
-1.3160e-02,0.012,0.026
-1.3150e-02,0.014,0.02
-1.3140e-02,0.016,0.02
-1.3130e-02,0.014,0.018
-1.3120e-02,0.012,0.022
-1.3110e-02,0.016,0.02
-1.3100e-02,0.014,0.018
-1.3090e-02,0.016,0.016
-1.3080e-02,0.018,0.014
-1.3070e-02,0.018,0.02
-1.3060e-02,0.016,0.018
-1.3050e-02,0.022,0.024
-1.3040e-02,0.016,0.022
-1.3030e-02,0.012,0.022
-1.3020e-02,0.014,0.026
-1.3010e-02,0.022,0.02
-1.3000e-02,0.016,0.02
-1.2990e-02,0.016,0.02
-1.2980e-02,0.008,0.018
-1.2970e-02,0.018,0.018
-1.2960e-02,0.012,0.018
-1.2950e-02,0.02,0.02
-1.2940e-02,0.016,0.024
-1.2930e-02,0.014,0.024
-1.2920e-02,0.012,0.016
-1.2910e-02,0.016,0.026
-1.2900e-02,0.014,0.02
-1.2890e-02,0.016,0.022
-1.2880e-02,0.014,0.024
-1.2870e-02,0.014,0.022
-1.2860e-02,0.016,0.02
-1.2850e-02,0.02,0.02
-1.2840e-02,0.012,0.028
-1.2830e-02,0.018,0.024
-1.2820e-02,0.014,0.02
-1.2810e-02,0.012,0.024
-1.2800e-02,0.02,0.028
-1.2790e-02,0.012,0.02
-1.2780e-02,0.016,0.026
-1.2770e-02,0.02,0.024
-1.2760e-02,0.012,0.028
-1.2750e-02,0.016,0.032
-1.2740e-02,0.016,0.028
-1.2730e-02,0.014,0.03
-1.2720e-02,0.018,0.024
-1.2710e-02,0.012,0.026
-1.2700e-02,0.018,0.026
-1.2690e-02,0.016,0.028
-1.2680e-02,0.016,0.024
-1.2670e-02,0.016,0.03
-1.2660e-02,0.022,0.02
-1.2650e-02,0.014,0.028
-1.2640e-02,0.02,0.026
-1.2630e-02,0.018,0.022
-1.2620e-02,0.008,0.024
-1.2610e-02,0.012,0.022
-1.2600e-02,0.012,0.03
-1.2590e-02,0.014,0.024
-1.2580e-02,0.012,0.028
-1.2570e-02,0.016,0.022
-1.2560e-02,0.018,0.028
-1.2550e-02,0.014,0.028
-1.2540e-02,0.018,0.028
-1.2530e-02,0.016,0.028
-1.2520e-02,0.016,0.032
-1.2510e-02,0.02,0.02
-1.2500e-02,0.02,0.024
-1.2490e-02,0.022,0.026
-1.2480e-02,0.018,0.032
-1.2470e-02,0.014,0.028
-1.2460e-02,0.014,0.028
-1.2450e-02,0.014,0.03
-1.2440e-02,0.016,0.024
-1.2430e-02,0.016,0.032
-1.2420e-02,0.02,0.028
-1.2410e-02,0.018,0.028
