"4395A REV1.12"
"DATE:     17 1992"



"CHANNEL: 1"
"MEASURE TYPE: A/R"
"FORMAT TYPE: LOG MAG"
"NUMBER of POINTS: 201"
"SWEEP TIME:  96.48 ms"
"SWEEP TYPE: LIN FREQ"
"SOURCE POWER: -2.5 dBm"
"IF BANDWIDTH:  30 kHz"

"Frequency"	"Data Trace Real"	"Data Trace Imag"	"Memory Trace Real"	"Memory Trace Imag"
2.250985000000E+06	4.877577E+01	0.000000E+00	0.000000E+00	0.000000E+00
3.000980000000E+06	3.569204E+01	0.000000E+00	0.000000E+00	0.000000E+00
3.750975000000E+06	2.643080E+01	0.000000E+00	0.000000E+00	0.000000E+00
4.500970000000E+06	1.922234E+01	0.000000E+00	0.000000E+00	0.000000E+00
5.250965000000E+06	1.300354E+01	0.000000E+00	0.000000E+00	0.000000E+00
6.000960000000E+06	8.045671E+00	0.000000E+00	0.000000E+00	0.000000E+00
6.750955000000E+06	3.085460E+00	0.000000E+00	0.000000E+00	0.000000E+00
7.500950000000E+06	-1.032243E+00	0.000000E+00	0.000000E+00	0.000000E+00
8.250945000000E+06	-4.820748E+00	0.000000E+00	0.000000E+00	0.000000E+00
9.000940000000E+06	-8.405829E+00	0.000000E+00	0.000000E+00	0.000000E+00
9.750935000000E+06	-1.189771E+01	0.000000E+00	0.000000E+00	0.000000E+00
1.050093000000E+07	-1.511071E+01	0.000000E+00	0.000000E+00	0.000000E+00
1.125092500000E+07	-1.817008E+01	0.000000E+00	0.000000E+00	0.000000E+00
1.200092000000E+07	-2.106686E+01	0.000000E+00	0.000000E+00	0.000000E+00
1.275091500000E+07	-2.419200E+01	0.000000E+00	0.000000E+00	0.000000E+00
1.350091000000E+07	-2.687243E+01	0.000000E+00	0.000000E+00	0.000000E+00
1.425090500000E+07	-2.956500E+01	0.000000E+00	0.000000E+00	0.000000E+00
1.500090000000E+07	-3.240539E+01	0.000000E+00	0.000000E+00	0.000000E+00
1.575089500000E+07	-3.491327E+01	0.000000E+00	0.000000E+00	0.000000E+00
1.650089000000E+07	-3.762510E+01	0.000000E+00	0.000000E+00	0.000000E+00
1.725088500000E+07	-4.027427E+01	0.000000E+00	0.000000E+00	0.000000E+00
1.800088000000E+07	-4.270982E+01	0.000000E+00	0.000000E+00	0.000000E+00
1.875087500000E+07	-4.519517E+01	0.000000E+00	0.000000E+00	0.000000E+00
1.950087000000E+07	-4.755553E+01	0.000000E+00	0.000000E+00	0.000000E+00
2.025086500000E+07	-5.028978E+01	0.000000E+00	0.000000E+00	0.000000E+00
2.100086000000E+07	-5.261605E+01	0.000000E+00	0.000000E+00	0.000000E+00
2.175085500000E+07	-5.493945E+01	0.000000E+00	0.000000E+00	0.000000E+00
2.250085000000E+07	-5.744754E+01	0.000000E+00	0.000000E+00	0.000000E+00
2.325084500000E+07	-5.991619E+01	0.000000E+00	0.000000E+00	0.000000E+00
2.400084000000E+07	-6.238767E+01	0.000000E+00	0.000000E+00	0.000000E+00
2.475083500000E+07	-6.460091E+01	0.000000E+00	0.000000E+00	0.000000E+00
2.550083000000E+07	-6.731179E+01	0.000000E+00	0.000000E+00	0.000000E+00
2.625082500000E+07	-6.975047E+01	0.000000E+00	0.000000E+00	0.000000E+00
2.700082000000E+07	-7.206528E+01	0.000000E+00	0.000000E+00	0.000000E+00
2.775081500000E+07	-7.431456E+01	0.000000E+00	0.000000E+00	0.000000E+00
